"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestPermissionsCheckAll","1","TestPermissionsCheckAll","","Fri Apr 10 18:54:58 UTC 2026","passed","Fri Apr 10 18:54:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestPermissionsCheckAll","TestPermissionsCheckAll"
"Test cases for TestResources_CancelAnalysisRequest","144","TestResources_CancelAnalysisRequest","","Fri Apr 10 18:55:07 UTC 2026","passed","Fri Apr 10 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CancelAnalysisRequest","TestResources_CancelAnalysisRequest"
"","3","returns null if paramValue is +0","useEnvironmentParams","Fri Apr 10 19:00:39 UTC 2026","passed","Fri Apr 10 19:00:39 UTC 2026","","parseEnvironmentAggregation","",""
"","20","renders custom icon overlap correctly","NodeIcon","Fri Apr 10 19:00:02 UTC 2026","passed","Fri Apr 10 19:00:02 UTC 2026","","","",""
"Test cases for TestCacheEntryDigester_DigestEndpoint_JSONMarshalError","0","TestCacheEntryDigester_DigestEndpoint_JSONMarshalError","","Fri Apr 10 18:55:16 UTC 2026","passed","Fri Apr 10 18:55:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestCacheEntryDigester_DigestEndpoint_JSONMarshalError","TestCacheEntryDigester_DigestEndpoint_JSONMarshalError"
"Test cases for Test_hasCycle","1","Test_hasCycle","","Fri Apr 10 18:55:36 UTC 2026","passed","Fri Apr 10 18:55:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_hasCycle","Test_hasCycle"
"Test cases for TestResources_ListADDomainInboundTrusts","3","TestResources_ListADDomainInboundTrusts","","Fri Apr 10 18:55:07 UTC 2026","passed","Fri Apr 10 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainInboundTrusts","TestResources_ListADDomainInboundTrusts"
"Test cases for TestStringFromPtr","0","TestStringFromPtr","","Fri Apr 10 18:55:11 UTC 2026","passed","Fri Apr 10 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringFromPtr","TestStringFromPtr"
"Test cases for Test_ParseGraphSortParameters_Success","0","Test_ParseGraphSortParameters_Success","","Fri Apr 10 18:54:56 UTC 2026","passed","Fri Apr 10 18:54:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_ParseGraphSortParameters_Success","Test_ParseGraphSortParameters_Success"
"Test cases for TestManagementResource_ListRoles_PredicateMismatchWithColumn","0","TestManagementResource_ListRoles_PredicateMismatchWithColumn","","Fri Apr 10 18:55:14 UTC 2026","passed","Fri Apr 10 18:55:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_PredicateMismatchWithColumn","TestManagementResource_ListRoles_PredicateMismatchWithColumn"
"","15","allows you to update the list of selected filters, only updating the url after calling the apply function","usePathfindingFilters","Fri Apr 10 19:00:05 UTC 2026","passed","Fri Apr 10 19:00:06 UTC 2026","","","",""
"Test cases for TestBOMEncoding","0","TestBOMEncoding","","Fri Apr 10 18:55:35 UTC 2026","passed","Fri Apr 10 18:55:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestBOMEncoding","TestBOMEncoding"
"Test cases for TestAssetGroupMembers_BuildFilteringConditional_Error","0","TestAssetGroupMembers_BuildFilteringConditional_Error","","Fri Apr 10 18:54:56 UTC 2026","passed","Fri Apr 10 18:54:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAssetGroupMembers_BuildFilteringConditional_Error","TestAssetGroupMembers_BuildFilteringConditional_Error"
"","727","should display all available roles","UpdateUserDialog","Fri Apr 10 18:56:35 UTC 2026","passed","Fri Apr 10 18:56:36 UTC 2026","","","",""
"Test cases for Test_setRawValue","0","Test_setRawValue","","Fri Apr 10 18:55:08 UTC 2026","passed","Fri Apr 10 18:55:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/config/Test_setRawValue","Test_setRawValue"
"","282","fires click handlers","ConfirmDeleteQueryDialog","Fri Apr 10 19:00:33 UTC 2026","passed","Fri Apr 10 19:00:33 UTC 2026","","","",""
"","0","accepts a sort and compare function","areArraysSimilar","Fri Apr 10 19:00:19 UTC 2026","passed","Fri Apr 10 19:00:19 UTC 2026","","","",""
"Test cases for TestStringPointer","0","TestStringPointer","","Fri Apr 10 18:55:11 UTC 2026","passed","Fri Apr 10 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringPointer","TestStringPointer"
"Test cases for TestResources_ListUsersMinimal","7","TestResources_ListUsersMinimal","","Fri Apr 10 18:55:57 UTC 2026","passed","Fri Apr 10 18:55:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestResources_ListUsersMinimal","TestResources_ListUsersMinimal"
"Test cases for TestInt64ValueOrZero","0","TestInt64ValueOrZero","","Fri Apr 10 18:55:11 UTC 2026","passed","Fri Apr 10 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64ValueOrZero","TestInt64ValueOrZero"
"Test cases for TestManagementResource_ListAuthTokens_Admin","0","TestManagementResource_ListAuthTokens_Admin","","Fri Apr 10 18:55:41 UTC 2026","passed","Fri Apr 10 18:55:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_Admin","TestManagementResource_ListAuthTokens_Admin"
"","597","has status filters","FileIngestFilterDialog","Fri Apr 10 18:56:46 UTC 2026","passed","Fri Apr 10 18:56:47 UTC 2026","","Status Select","",""
"Test cases for TestBuildErrorResponseConflict","0","TestBuildErrorResponseConflict","","Fri Apr 10 18:54:56 UTC 2026","passed","Fri Apr 10 18:54:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestBuildErrorResponseConflict","TestBuildErrorResponseConflict"
"","752","should not call onSubmit when password does not match confirmation password when reset password button clicked","PasswordResetForm","Fri Apr 10 18:58:15 UTC 2026","passed","Fri Apr 10 18:58:16 UTC 2026","","","",""
"Test cases for TestResources_ListADDomainContainedOUs","0","TestResources_ListADDomainContainedOUs","","Fri Apr 10 18:55:07 UTC 2026","passed","Fri Apr 10 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainContainedOUs","TestResources_ListADDomainContainedOUs"
"","119","displays Force Password Reset checkbox when showNeedsPasswordReset is true","PasswordDialog","Fri Apr 10 18:56:29 UTC 2026","passed","Fri Apr 10 18:56:29 UTC 2026","","","",""
"Test cases for TestFilter","0","TestFilter","","Fri Apr 10 18:55:50 UTC 2026","passed","Fri Apr 10 18:55:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestFilter","TestFilter"
"","358","displays an autofocused text input","SearchCurrentNodes","Fri Apr 10 18:58:45 UTC 2026","passed","Fri Apr 10 18:58:45 UTC 2026","","","",""
"Test cases for TestAssetGroupMembers_SortBy","0","TestAssetGroupMembers_SortBy","","Fri Apr 10 18:54:56 UTC 2026","passed","Fri Apr 10 18:54:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAssetGroupMembers_SortBy","TestAssetGroupMembers_SortBy"
"","775","renders a button and a menu","CreateMenu","Fri Apr 10 18:57:20 UTC 2026","passed","Fri Apr 10 18:57:21 UTC 2026","","oidc_support feature flag enabled","",""
"","381","should not allow leading or trailing empty spaces","UpdateUserForm","Fri Apr 10 18:56:10 UTC 2026","passed","Fri Apr 10 18:56:10 UTC 2026","","","",""
"","24","whencreated","Handling value formatting for Active Directory entity properties lastlogon, lastlogontimestamp, whencreated, and pwdlastset","Fri Apr 10 18:57:13 UTC 2026","passed","Fri Apr 10 18:57:13 UTC 2026","","","",""
"Test cases for TestNewSIDSuffix","0","TestNewSIDSuffix","","Fri Apr 10 18:55:35 UTC 2026","passed","Fri Apr 10 18:55:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNewSIDSuffix","TestNewSIDSuffix"
"Test cases for Test_ParseAndValidatePayload","7","Test_ParseAndValidatePayload","","Fri Apr 10 18:55:18 UTC 2026","passed","Fri Apr 10 18:55:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/Test_ParseAndValidatePayload","Test_ParseAndValidatePayload"
"","728","should call onSave when Save button is clicked and form input is valid","UpdateUserDialog","Fri Apr 10 18:56:34 UTC 2026","passed","Fri Apr 10 18:56:35 UTC 2026","","","",""
"Test cases for TestResources_ListCAPKIHierarchy","0","TestResources_ListCAPKIHierarchy","","Fri Apr 10 18:55:07 UTC 2026","passed","Fri Apr 10 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListCAPKIHierarchy","TestResources_ListCAPKIHierarchy"
"","12","renders highlight only for active member when memberId is present","SelectedHighlight","Fri Apr 10 18:59:49 UTC 2026","passed","Fri Apr 10 18:59:49 UTC 2026","","","",""
"","880","sets the selectedItem param and closes popper when a node is selected","GraphControls","Fri Apr 10 18:56:47 UTC 2026","passed","Fri Apr 10 18:56:48 UTC 2026","","Searching current results","",""
"","304","sets a secondary=id and searchType=pathfinding when primary is truethy","ContextMenu","Fri Apr 10 18:56:57 UTC 2026","passed","Fri Apr 10 18:56:57 UTC 2026","","","",""
"","175","opens and closes the dialog with the cancel button","Tag Form","Fri Apr 10 18:56:05 UTC 2026","passed","Fri Apr 10 18:56:05 UTC 2026","","","",""
"","105","should render a button with the passed in display text","GraphButton","Fri Apr 10 19:00:43 UTC 2026","passed","Fri Apr 10 19:00:43 UTC 2026","","","",""
"","127","invokes handleFilterChange with eq:true when clicked and custom_member filter is off","AssetGroupEdit","Fri Apr 10 18:57:19 UTC 2026","passed","Fri Apr 10 18:57:19 UTC 2026","","Custom Member checkbox filter","",""
"Test cases for TestResources_UpdateAssetGroupSelectors_PayloadError","0","TestResources_UpdateAssetGroupSelectors_PayloadError","","Fri Apr 10 18:55:07 UTC 2026","passed","Fri Apr 10 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupSelectors_PayloadError","TestResources_UpdateAssetGroupSelectors_PayloadError"
"Test cases for TestResources_ListAuditLogs_OnlyOffset","0","TestResources_ListAuditLogs_OnlyOffset","","Fri Apr 10 18:55:07 UTC 2026","passed","Fri Apr 10 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_OnlyOffset","TestResources_ListAuditLogs_OnlyOffset"
"","437","calls setFilters when the Confirm button is clicked","Privilege Zones History Filter Dialog","Fri Apr 10 18:58:10 UTC 2026","passed","Fri Apr 10 18:58:10 UTC 2026","","","",""
"Test cases for TestFloatEqual","0","TestFloatEqual","","Fri Apr 10 18:55:11 UTC 2026","passed","Fri Apr 10 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatEqual","TestFloatEqual"
"Test cases for TestSet","0","TestSet","","Fri Apr 10 18:55:36 UTC 2026","passed","Fri Apr 10 18:55:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/internal/TestSet","TestSet"
"","497","renders trigger button and dropdown items","TagToZoneLabel","Fri Apr 10 18:56:11 UTC 2026","passed","Fri Apr 10 18:56:12 UTC 2026","","","",""
"Test cases for TestContextMiddlewareBypassEnabled","0","TestContextMiddlewareBypassEnabled","","Fri Apr 10 18:54:58 UTC 2026","passed","Fri Apr 10 18:54:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestContextMiddlewareBypassEnabled","TestContextMiddlewareBypassEnabled"
"","283","filters extensions based on search input","ActiveExtensionsCard","Fri Apr 10 18:56:21 UTC 2026","passed","Fri Apr 10 18:56:21 UTC 2026","","","",""
"","6","returns when label limit is reached","useTagLimits","Fri Apr 10 18:56:29 UTC 2026","passed","Fri Apr 10 18:56:29 UTC 2026","","","",""
"","220","handles chevron click event","CommonSearches","Fri Apr 10 18:57:09 UTC 2026","passed","Fri Apr 10 18:57:09 UTC 2026","","","",""
"","75","renders the title passed via title prop","ColumnHeaders","Fri Apr 10 18:58:31 UTC 2026","passed","Fri Apr 10 18:58:32 UTC 2026","","BaseColumnHeader","",""
"","55","has a button with text Clear Filters","AssetGroupEdit","Fri Apr 10 18:57:19 UTC 2026","passed","Fri Apr 10 18:57:19 UTC 2026","","Clear Filters button","",""
"","443","sets exploreSearchTab param to node when the user clicks the `Search` tab","ExploreSearch sets searchType on tab changing","Fri Apr 10 19:01:09 UTC 2026","passed","Fri Apr 10 19:01:10 UTC 2026","","","",""
"Test cases for TestResources_ListADDomainContainedGPOs","1","TestResources_ListADDomainContainedGPOs","","Fri Apr 10 18:55:07 UTC 2026","passed","Fri Apr 10 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainContainedGPOs","TestResources_ListADDomainContainedGPOs"
"","498","should not allow the input to exceed the allowed length","CreateUserForm","Fri Apr 10 18:56:43 UTC 2026","passed","Fri Apr 10 18:56:43 UTC 2026","","","",""
"","73","fetches new information when a different databaseId is passed","useFetchEntityInfo","Fri Apr 10 18:58:21 UTC 2026","passed","Fri Apr 10 18:58:21 UTC 2026","","","",""
"","18","sets autoDisplayTable to false if query type is composition","useExploreTableAutoDisplay","Fri Apr 10 18:59:39 UTC 2026","passed","Fri Apr 10 18:59:39 UTC 2026","","","",""
"","980","does not show a warning for using labels associated with tags in label forms (also shows correct View in Explore link)","Rule Form","Fri Apr 10 18:56:26 UTC 2026","passed","Fri Apr 10 18:56:27 UTC 2026","","","",""
"","61","renders three animated dots","ProcessingIndicator","Fri Apr 10 19:00:42 UTC 2026","passed","Fri Apr 10 19:00:42 UTC 2026","","","",""
"","309","Close button click causes the callback function to be called","ExploreTable","Fri Apr 10 18:56:00 UTC 2026","passed","Fri Apr 10 18:56:01 UTC 2026","","","",""
"Test cases for TestNewAuditLog","0","TestNewAuditLog","","Fri Apr 10 18:55:10 UTC 2026","passed","Fri Apr 10 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestNewAuditLog","TestNewAuditLog"
"","754","displays validation error messages when password does not match confirmation","PasswordDialog","Fri Apr 10 18:56:31 UTC 2026","passed","Fri Apr 10 18:56:31 UTC 2026","","","",""
"","461","renders a list of pre-built searches","PrebuiltSearchList","Fri Apr 10 18:59:02 UTC 2026","passed","Fri Apr 10 18:59:03 UTC 2026","","","",""
"Test cases for Test_filterAndFormatSearchResults_filterEnvironmentsOG","0","Test_filterAndFormatSearchResults_filterEnvironmentsOG","","Fri Apr 10 18:55:07 UTC 2026","passed","Fri Apr 10 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_filterAndFormatSearchResults_filterEnvironmentsOG","Test_filterAndFormatSearchResults_filterEnvironmentsOG"
"","201","shows a table with finished jobs","FileIngestTable","Fri Apr 10 18:58:13 UTC 2026","passed","Fri Apr 10 18:58:13 UTC 2026","","","",""
"","269","calls onResetColumnSize when ""Reset Size"" is clicked","ManageColumnsComboBox","Fri Apr 10 18:57:02 UTC 2026","passed","Fri Apr 10 18:57:02 UTC 2026","","","",""
"Test cases for Test_ParseSortParameters","0","Test_ParseSortParameters","","Fri Apr 10 18:54:56 UTC 2026","passed","Fri Apr 10 18:54:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_ParseSortParameters","Test_ParseSortParameters"
"","54","stores the state of a search term without modifying the query params","useCypherSearch","Fri Apr 10 19:00:13 UTC 2026","passed","Fri Apr 10 19:00:13 UTC 2026","","","",""
"","110","should display locally formatted numbers if they are larger than 999","LoadContainer","Fri Apr 10 19:00:47 UTC 2026","passed","Fri Apr 10 19:00:47 UTC 2026","","","",""
"","319","sets secondarySearch=id and searchType=node when primarySearch is falsey","ContextMenu","Fri Apr 10 19:01:18 UTC 2026","passed","Fri Apr 10 19:01:18 UTC 2026","","","",""
"","160","a timeout response from the server is handled","ExploreSearchCombobox with search timeout","Fri Apr 10 18:57:19 UTC 2026","passed","Fri Apr 10 18:57:19 UTC 2026","","","",""
"","0","should compute the midpoint of a line segment","bezier","Fri Apr 10 19:01:31 UTC 2026","passed","Fri Apr 10 19:01:31 UTC 2026","","","",""
"","0","handles environment with impactValue of 0","filterAndSearchEnvironments","Fri Apr 10 18:56:15 UTC 2026","passed","Fri Apr 10 18:56:15 UTC 2026","","edge cases","",""
"","20","renders custom icon correctly","NodeIcon","Fri Apr 10 19:00:02 UTC 2026","passed","Fri Apr 10 19:00:02 UTC 2026","","","",""
"Test cases for TestConvertDomainToNode_DomainInvalidProperties","0","TestConvertDomainToNode_DomainInvalidProperties","","Fri Apr 10 18:55:36 UTC 2026","passed","Fri Apr 10 18:55:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertDomainToNode_DomainInvalidProperties","TestConvertDomainToNode_DomainInvalidProperties"
"","5701","checking a single edge type updates its parent and grandparent","Pathfinding","Fri Apr 10 18:57:58 UTC 2026","passed","Fri Apr 10 18:58:04 UTC 2026","","","",""
"Test cases for Test_ConvertAppFederatedIdentityCredential","0","Test_ConvertAppFederatedIdentityCredential","","Fri Apr 10 18:55:36 UTC 2026","passed","Fri Apr 10 18:55:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/Test_ConvertAppFederatedIdentityCredential","Test_ConvertAppFederatedIdentityCredential"
"","498","calls onSave without current password when requireCurrentPassword is false","PasswordDialog","Fri Apr 10 18:56:34 UTC 2026","passed","Fri Apr 10 18:56:34 UTC 2026","","","",""
"","2","should recognize azure properties","validating a node property against the shared generated schema","Fri Apr 10 18:57:13 UTC 2026","passed","Fri Apr 10 18:57:13 UTC 2026","","","",""
"Test cases for TestNormalizeToUTF8_ReaderError","0","TestNormalizeToUTF8_ReaderError","","Fri Apr 10 18:55:35 UTC 2026","passed","Fri Apr 10 18:55:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestNormalizeToUTF8_ReaderError","TestNormalizeToUTF8_ReaderError"
"","774","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and admin role is selected","UpdateUserForm","Fri Apr 10 18:56:12 UTC 2026","passed","Fri Apr 10 18:56:13 UTC 2026","","","",""
"","2","updates state when an external storage event is fired for the same key","useLocalStorage","Fri Apr 10 18:57:41 UTC 2026","passed","Fri Apr 10 18:57:41 UTC 2026","","storage event synchronisation","",""
"Test cases for TestSavedQueries_IsSortable","0","TestSavedQueries_IsSortable","","Fri Apr 10 18:55:12 UTC 2026","passed","Fri Apr 10 18:55:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestSavedQueries_IsSortable","TestSavedQueries_IsSortable"
"","169","fires editQuery in context provider","ListItemActionMenu","Fri Apr 10 18:59:11 UTC 2026","passed","Fri Apr 10 18:59:11 UTC 2026","","","",""
"Test cases for TestFilterStructSlice","0","TestFilterStructSlice","","Fri Apr 10 18:54:56 UTC 2026","passed","Fri Apr 10 18:54:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestFilterStructSlice","TestFilterStructSlice"
"","7","does not render when selector is default","Delete Selector Button rendering","Fri Apr 10 19:00:20 UTC 2026","passed","Fri Apr 10 19:00:20 UTC 2026","","","",""
"Test cases for TestIngestJobs_ValidFilters","0","TestIngestJobs_ValidFilters","","Fri Apr 10 18:55:12 UTC 2026","passed","Fri Apr 10 18:55:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestIngestJobs_ValidFilters","TestIngestJobs_ValidFilters"
"","85","renders delete buttons for each extension","ActiveExtensionsCard","Fri Apr 10 18:56:21 UTC 2026","passed","Fri Apr 10 18:56:21 UTC 2026","","","",""
"Test cases for Test_SetApplicationConfiguration","6","Test_SetApplicationConfiguration","","Fri Apr 10 18:55:07 UTC 2026","passed","Fri Apr 10 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_SetApplicationConfiguration","Test_SetApplicationConfiguration"
"Test cases for TestResources_ListAssetGroups","0","TestResources_ListAssetGroups","","Fri Apr 10 18:55:07 UTC 2026","passed","Fri Apr 10 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAssetGroups","TestResources_ListAssetGroups"
"Test cases for TestCreateUser_FailureDuplicateEmail","1421","TestCreateUser_FailureDuplicateEmail","","Fri Apr 10 18:55:14 UTC 2026","passed","Fri Apr 10 18:55:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestCreateUser_FailureDuplicateEmail","TestCreateUser_FailureDuplicateEmail"
"Test cases for TestResources_CreateSavedQuery_NotAUserAuth","0","TestResources_CreateSavedQuery_NotAUserAuth","","Fri Apr 10 18:55:07 UTC 2026","passed","Fri Apr 10 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateSavedQuery_NotAUserAuth","TestResources_CreateSavedQuery_NotAUserAuth"
"Test cases for TestResources_UpdateCustomNodeKindsTest","103","TestResources_UpdateCustomNodeKindsTest","","Fri Apr 10 18:55:07 UTC 2026","passed","Fri Apr 10 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateCustomNodeKindsTest","TestResources_UpdateCustomNodeKindsTest"
"Test cases for Test_ConvertAzureRoleManagementPolicyAssignment","0","Test_ConvertAzureRoleManagementPolicyAssignment","","Fri Apr 10 18:55:36 UTC 2026","passed","Fri Apr 10 18:55:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/Test_ConvertAzureRoleManagementPolicyAssignment","Test_ConvertAzureRoleManagementPolicyAssignment"
"","882","should call onSubmit when input is valid and Submit button is clicked","UpsertSAMLProviderForm","Fri Apr 10 18:59:30 UTC 2026","passed","Fri Apr 10 18:59:31 UTC 2026","","","",""
"","9","shows ""no permission"" notification if lacking permission","useFinishedJobs","Fri Apr 10 18:58:06 UTC 2026","passed","Fri Apr 10 18:58:06 UTC 2026","","","",""
"","1854","displays a list of available sharphound and azurehound files to download","DownloadCollectors","Fri Apr 10 19:01:07 UTC 2026","passed","Fri Apr 10 19:01:09 UTC 2026","","","",""
"","462","displays current password error messages when current password is empty","PasswordDialog","Fri Apr 10 18:56:31 UTC 2026","passed","Fri Apr 10 18:56:32 UTC 2026","","","",""
"","202","should fire ""onClose"" once","UserTokenManagementDialog","Fri Apr 10 18:57:03 UTC 2026","passed","Fri Apr 10 18:57:03 UTC 2026","","when user clicks ""Close"" button","",""
"","33","does not set input text if no value is given","ManagedDatePicker - value","Fri Apr 10 18:58:28 UTC 2026","passed","Fri Apr 10 18:58:28 UTC 2026","","","",""
"","3","returns true if value is undefined","searchParams","Fri Apr 10 18:59:10 UTC 2026","passed","Fri Apr 10 18:59:10 UTC 2026","","isEmptyParam","",""
"","13","dedupes edges before adding them to the graph","Explore utils","Fri Apr 10 19:01:20 UTC 2026","passed","Fri Apr 10 19:01:20 UTC 2026","","initGraph","",""
"Test cases for TestBuildErrorResponseDefault","0","TestBuildErrorResponseDefault","","Fri Apr 10 18:54:56 UTC 2026","passed","Fri Apr 10 18:54:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestBuildErrorResponseDefault","TestBuildErrorResponseDefault"
"Test cases for TestManagementResource_ListUsers_DBError","0","TestManagementResource_ListUsers_DBError","","Fri Apr 10 18:55:14 UTC 2026","passed","Fri Apr 10 18:55:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_DBError","TestManagementResource_ListUsers_DBError"
