"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestConvertAzureSubscriptionContributorToRels","0","TestConvertAzureSubscriptionContributorToRels","","Tue Jun 30 18:55:26 UTC 2026","passed","Tue Jun 30 18:55:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertAzureSubscriptionContributorToRels","TestConvertAzureSubscriptionContributorToRels"
"","217","fires runQuery in context provider","ListItemActionMenu","Tue Jun 30 19:00:05 UTC 2026","passed","Tue Jun 30 19:00:06 UTC 2026","","","",""
"","3286","should close the edge filtering dialog when user clicks cancel button","EdgeFilter","Tue Jun 30 18:59:06 UTC 2026","passed","Tue Jun 30 18:59:10 UTC 2026","","","",""
"Test cases for TestManagementResource_ListAuthTokens_Admin","0","TestManagementResource_ListAuthTokens_Admin","","Tue Jun 30 18:55:29 UTC 2026","passed","Tue Jun 30 18:55:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_Admin","TestManagementResource_ListAuthTokens_Admin"
"","131","returns false when no nodes are available","useGraphHasData","Tue Jun 30 19:01:02 UTC 2026","passed","Tue Jun 30 19:01:02 UTC 2026","","","",""
"","417","toggles a nested graph data option off","GraphDataCheckboxes","Tue Jun 30 18:57:33 UTC 2026","passed","Tue Jun 30 18:57:33 UTC 2026","","","",""
"","59","links to the specified route with global params intact when triggered by a splat route","AppLink","Tue Jun 30 18:59:46 UTC 2026","passed","Tue Jun 30 18:59:46 UTC 2026","","","",""
"","2","does not fetch more data while a page is already fetching","useInfiniteScroll","Tue Jun 30 19:00:02 UTC 2026","passed","Tue Jun 30 19:00:02 UTC 2026","","","",""
"","9","should not render a Field when the provided value is """"","Field","Tue Jun 30 19:01:00 UTC 2026","passed","Tue Jun 30 19:01:00 UTC 2026","","","",""
"","2413","should remove the option from the changelog when the corresponding button is clicked","AssetGroupEdit","Tue Jun 30 18:59:53 UTC 2026","passed","Tue Jun 30 18:59:55 UTC 2026","","","",""
"Test cases for TestBuildErrorResponseConflict","0","TestBuildErrorResponseConflict","","Tue Jun 30 18:54:56 UTC 2026","passed","Tue Jun 30 18:54:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestBuildErrorResponseConflict","TestBuildErrorResponseConflict"
"Test cases for TestResources_PreviewSelectors","2","TestResources_PreviewSelectors","","Tue Jun 30 18:55:05 UTC 2026","passed","Tue Jun 30 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_PreviewSelectors","TestResources_PreviewSelectors"
"Test cases for TestIsValidEmail","0","TestIsValidEmail","","Tue Jun 30 18:55:25 UTC 2026","passed","Tue Jun 30 18:55:25 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestIsValidEmail","TestIsValidEmail"
"","167","calls exportToJson util when valid non a empty object is passed as the jsonData prop","GraphControls","Tue Jun 30 18:56:33 UTC 2026","passed","Tue Jun 30 18:56:33 UTC 2026","","Exporting json","",""
"","447","displays a validation error","ManagedDatePicker - date validation","Tue Jun 30 18:59:13 UTC 2026","passed","Tue Jun 30 18:59:13 UTC 2026","","","",""
"","1105","renders the form for editing an existing rule","Rule Form","Tue Jun 30 18:56:13 UTC 2026","passed","Tue Jun 30 18:56:15 UTC 2026","","","",""
"Test cases for TestEndNodes","0","TestEndNodes","","Tue Jun 30 18:55:25 UTC 2026","passed","Tue Jun 30 18:55:25 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestEndNodes","TestEndNodes"
"","870","should call onSave when Save button is clicked and form input is valid","UpdateUserDialog","Tue Jun 30 18:57:19 UTC 2026","passed","Tue Jun 30 18:57:20 UTC 2026","","","",""
"Test cases for TestManagementResource_ListAuthTokens_Filtered","0","TestManagementResource_ListAuthTokens_Filtered","","Tue Jun 30 18:55:29 UTC 2026","passed","Tue Jun 30 18:55:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_Filtered","TestManagementResource_ListAuthTokens_Filtered"
"","58","shows the direct object list and expanded object list empty, when only direct objects in results","Seed Selection Results","Tue Jun 30 18:58:01 UTC 2026","passed","Tue Jun 30 18:58:01 UTC 2026","","","",""
"","429","should render","LoginForm","Tue Jun 30 19:00:54 UTC 2026","passed","Tue Jun 30 19:00:54 UTC 2026","","","",""
"Test cases for TestGetSkipParamForGraphQuery","0","TestGetSkipParamForGraphQuery","","Tue Jun 30 18:55:25 UTC 2026","passed","Tue Jun 30 18:55:25 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGetSkipParamForGraphQuery","TestGetSkipParamForGraphQuery"
"Test cases for TestTimeValueOrZero","0","TestTimeValueOrZero","","Tue Jun 30 18:55:08 UTC 2026","passed","Tue Jun 30 18:55:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeValueOrZero","TestTimeValueOrZero"
"","465","adds a ""Close"" button that closes the dialog after a failed upload","SchemaUploadDialog","Tue Jun 30 18:57:32 UTC 2026","passed","Tue Jun 30 18:57:32 UTC 2026","","","",""
"","0","returns false if arrays have different elements","areArraysSimilar","Tue Jun 30 19:01:13 UTC 2026","passed","Tue Jun 30 19:01:13 UTC 2026","","","",""
"","1447","disables the user actions menu when the user is auditor role","Users","Tue Jun 30 18:57:45 UTC 2026","passed","Tue Jun 30 18:57:46 UTC 2026","","","",""
"Test cases for TestResources_CreateSavedQuery_NotAUserAuth","0","TestResources_CreateSavedQuery_NotAUserAuth","","Tue Jun 30 18:55:05 UTC 2026","passed","Tue Jun 30 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateSavedQuery_NotAUserAuth","TestResources_CreateSavedQuery_NotAUserAuth"
"","721","opens the entity information panel for the auto-selected node","GraphView","Tue Jun 30 19:02:07 UTC 2026","passed","Tue Jun 30 19:02:07 UTC 2026","","","",""
"Test cases for TestEncodingInterface","0","TestEncodingInterface","","Tue Jun 30 18:55:26 UTC 2026","passed","Tue Jun 30 18:55:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestEncodingInterface","TestEncodingInterface"
"Test cases for TestSavedQueries_IsString","0","TestSavedQueries_IsString","","Tue Jun 30 18:55:09 UTC 2026","passed","Tue Jun 30 18:55:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestSavedQueries_IsString","TestSavedQueries_IsString"
"","11","fully replaces state","useObjectState","Tue Jun 30 19:00:49 UTC 2026","passed","Tue Jun 30 19:00:49 UTC 2026","","","",""
"","455","eventually displays a list of early access features when warning dialog is accepted","EarlyAccessFeatures","Tue Jun 30 19:02:29 UTC 2026","passed","Tue Jun 30 19:02:30 UTC 2026","","","",""
"","0","Null input is provided","parseKeywordAndTypeValue","Tue Jun 30 19:01:25 UTC 2026","passed","Tue Jun 30 19:01:25 UTC 2026","","","",""
"Test cases for TestParseKind","0","TestParseKind","","Tue Jun 30 18:55:26 UTC 2026","passed","Tue Jun 30 18:55:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestParseKind","TestParseKind"
"","83","should display the logged in user's role","UserProfile","Tue Jun 30 18:58:34 UTC 2026","passed","Tue Jun 30 18:58:34 UTC 2026","","","",""
"","1","does not add optional filters if not present","createHistoryParams","Tue Jun 30 19:00:46 UTC 2026","passed","Tue Jun 30 19:00:46 UTC 2026","","","",""
"Test cases for TestResources_SearchHandler_ETAC","2","TestResources_SearchHandler_ETAC","","Tue Jun 30 18:55:05 UTC 2026","passed","Tue Jun 30 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_SearchHandler_ETAC","TestResources_SearchHandler_ETAC"
"","1074","clicking checkbox will remove error if present","DatabaseManagement","Tue Jun 30 19:02:06 UTC 2026","passed","Tue Jun 30 19:02:07 UTC 2026","","","",""
"Test cases for TestNodeNamePrefix_AppendSuffix","0","TestNodeNamePrefix_AppendSuffix","","Tue Jun 30 18:55:25 UTC 2026","passed","Tue Jun 30 18:55:25 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNodeNamePrefix_AppendSuffix","TestNodeNamePrefix_AppendSuffix"
"","7","announces a polite message (default priority)","AnnouncementProvider","Tue Jun 30 18:59:22 UTC 2026","passed","Tue Jun 30 18:59:22 UTC 2026","","","",""
"","2182","should clear out the SSO Provider id from submission data when the authentication method is changed","CreateUserDialog","Tue Jun 30 18:57:01 UTC 2026","passed","Tue Jun 30 18:57:03 UTC 2026","","","",""
"TestRegister_RoutesRequireAuthentication dispatches real requests through the wiredrouter to verify that the registered routes are guarded by authentication middleware.The handlers themselves trust the middleware to enforce this contract; if the routewireup ever loses RequirePermissions/RequireAuth, this test will fail.","2","TestRegister_RoutesRequireAuthentication","","Tue Jun 30 18:55:46 UTC 2026","passed","Tue Jun 30 18:55:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/analysis/internal/routes/TestRegister_RoutesRequireAuthentication","TestRegister_RoutesRequireAuthentication"
"","107","navigates to the specified route with global params intact","AppNavigate","Tue Jun 30 19:00:22 UTC 2026","passed","Tue Jun 30 19:00:22 UTC 2026","","","",""
"Test cases for TestIntIsZero","0","TestIntIsZero","","Tue Jun 30 18:55:08 UTC 2026","passed","Tue Jun 30 18:55:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntIsZero","TestIntIsZero"
"Test cases for TestIngestJobs_ValidFilters","0","TestIngestJobs_ValidFilters","","Tue Jun 30 18:55:09 UTC 2026","passed","Tue Jun 30 18:55:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestIngestJobs_ValidFilters","TestIngestJobs_ValidFilters"
"","830","should open save dialog on keyboard press alt+S","CypherSearch","Tue Jun 30 18:57:02 UTC 2026","passed","Tue Jun 30 18:57:03 UTC 2026","","","",""
"Test cases for TestManagementResource_UpdateSAMLProviderRequest","24","TestManagementResource_UpdateSAMLProviderRequest","","Tue Jun 30 18:55:43 UTC 2026","passed","Tue Jun 30 18:55:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateSAMLProviderRequest","TestManagementResource_UpdateSAMLProviderRequest"
"","733","dark mode should persist between logging in and out","redux store","Tue Jun 30 19:02:41 UTC 2026","passed","Tue Jun 30 19:02:42 UTC 2026","","","",""
"","242","allows a user to upload a single file and displays its name in the dialog","SchemaUploadDialog","Tue Jun 30 18:57:30 UTC 2026","passed","Tue Jun 30 18:57:31 UTC 2026","","","",""
"Test cases for TestParseLimitQueryParameter_Invalid","0","TestParseLimitQueryParameter_Invalid","","Tue Jun 30 18:55:05 UTC 2026","passed","Tue Jun 30 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseLimitQueryParameter_Invalid","TestParseLimitQueryParameter_Invalid"
"","0","returns empty sets when highlightedItem is null","SigmaChart Utils","Tue Jun 30 19:02:33 UTC 2026","passed","Tue Jun 30 19:02:33 UTC 2026","","getFullPathHighlightedEntities","",""
"","0","returns paramValue as EnvironmentAggregation for unknown values (custom types)","useEnvironmentParams","Tue Jun 30 19:01:36 UTC 2026","passed","Tue Jun 30 19:01:36 UTC 2026","","parseEnvironmentAggregation","",""
"Test cases for TestManagementResource_UpdateUser_LookupActiveSessionsError","1051","TestManagementResource_UpdateUser_LookupActiveSessionsError","","Tue Jun 30 18:55:21 UTC 2026","passed","Tue Jun 30 18:55:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_LookupActiveSessionsError","TestManagementResource_UpdateUser_LookupActiveSessionsError"
"Test cases for TestAnalysisStepsScan","9","TestAnalysisStepsScan","","Tue Jun 30 18:55:09 UTC 2026","passed","Tue Jun 30 18:55:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestAnalysisStepsScan","TestAnalysisStepsScan"
"","89","copys children value to clipboard after clicking the copy btn","CodeController","Tue Jun 30 19:01:19 UTC 2026","passed","Tue Jun 30 19:01:19 UTC 2026","","","",""
"Test cases for TestRegister_PanicsOnNilGraph","0","TestRegister_PanicsOnNilGraph","","Tue Jun 30 18:55:49 UTC 2026","passed","Tue Jun 30 18:55:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/modules/TestRegister_PanicsOnNilGraph","TestRegister_PanicsOnNilGraph"
"","0","should be case-insensitive when matching by path","opsFilter","Tue Jun 30 19:00:36 UTC 2026","passed","Tue Jun 30 19:00:36 UTC 2026","","","",""
"","252","should render","NoDataDialog","Tue Jun 30 19:01:38 UTC 2026","passed","Tue Jun 30 19:01:38 UTC 2026","","","",""
"","0","escapes a backslash","escapeCypherString","Tue Jun 30 19:01:29 UTC 2026","passed","Tue Jun 30 19:01:29 UTC 2026","","","",""
"","66","Calls the `Base` endpoint for a LocalUser type node","EntityObjectInformation","Tue Jun 30 18:59:13 UTC 2026","passed","Tue Jun 30 18:59:13 UTC 2026","","","",""
"Test cases for TestSupportsETACMiddleware","0","TestSupportsETACMiddleware","","Tue Jun 30 18:54:59 UTC 2026","passed","Tue Jun 30 18:54:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestSupportsETACMiddleware","TestSupportsETACMiddleware"
"TestMigrator_GenerateManifest tests the full integrity of a Manifest generatedfrom 3 different Source's:1) Correct number of total migrations detected.2) Correct number of versions detected.3) The VersionTable has all versions, in order.4) All versions have the correct number of migrations.5) Schema files generate v0.0.0 migrations.6) Migrations are ordered within each version, in the order the Source was defined.","0","TestMigrator_GenerateManifest","","Tue Jun 30 18:55:08 UTC 2026","passed","Tue Jun 30 18:55:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestMigrator_GenerateManifest","TestMigrator_GenerateManifest"
"","56","initializes with the given state","useObjectState","Tue Jun 30 19:00:49 UTC 2026","passed","Tue Jun 30 19:00:49 UTC 2026","","","",""
"Test cases for TestResources_ListRootCAPKIHierarchy","1","TestResources_ListRootCAPKIHierarchy","","Tue Jun 30 18:55:05 UTC 2026","passed","Tue Jun 30 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListRootCAPKIHierarchy","TestResources_ListRootCAPKIHierarchy"
"Test cases for Test_HarnessSetup","0","Test_HarnessSetup","","Tue Jun 30 18:55:28 UTC 2026","passed","Tue Jun 30 18:55:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_HarnessSetup","Test_HarnessSetup"
"","183","invokes handleFilterChange with eq:false when clicked and custom_member filter is on","AssetGroupEdit","Tue Jun 30 18:58:22 UTC 2026","passed","Tue Jun 30 18:58:22 UTC 2026","","Custom Member checkbox filter","",""
"Test cases for TestGraphQuery_PrepareCypherQuery","53","TestGraphQuery_PrepareCypherQuery","","Tue Jun 30 18:55:10 UTC 2026","passed","Tue Jun 30 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestGraphQuery_PrepareCypherQuery","TestGraphQuery_PrepareCypherQuery"
"Test cases for TestIngestJobs_IsSortable","0","TestIngestJobs_IsSortable","","Tue Jun 30 18:55:09 UTC 2026","passed","Tue Jun 30 18:55:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestIngestJobs_IsSortable","TestIngestJobs_IsSortable"
"","3","announces a message with assertive priority","AnnouncementProvider","Tue Jun 30 18:59:22 UTC 2026","passed","Tue Jun 30 18:59:22 UTC 2026","","","",""
"","209","shows a table with finished jobs","FileIngestTable","Tue Jun 30 18:57:08 UTC 2026","passed","Tue Jun 30 18:57:08 UTC 2026","","","",""
"","90","renders a button when actor is not BloodHoundString and note exists","NoteCell component","Tue Jun 30 19:00:15 UTC 2026","passed","Tue Jun 30 19:00:15 UTC 2026","","","",""
"Test cases for TestContextMiddlewareBypassEnabled","0","TestContextMiddlewareBypassEnabled","","Tue Jun 30 18:54:59 UTC 2026","passed","Tue Jun 30 18:54:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestContextMiddlewareBypassEnabled","TestContextMiddlewareBypassEnabled"
"","31","fetches more data when scrolling within the default bottom threshold","useInfiniteScroll","Tue Jun 30 19:00:02 UTC 2026","passed","Tue Jun 30 19:00:02 UTC 2026","","","",""
"","319","does not auto-display the table for a node-only cypher response when the user has already selected a graph layout","GraphView","Tue Jun 30 19:02:09 UTC 2026","passed","Tue Jun 30 19:02:10 UTC 2026","","Layout selection and de-selection","",""
"Test cases for TestParseOptionalBoolMisspelledValue","0","TestParseOptionalBoolMisspelledValue","","Tue Jun 30 18:54:56 UTC 2026","passed","Tue Jun 30 18:54:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestParseOptionalBoolMisspelledValue","TestParseOptionalBoolMisspelledValue"
"","315","displays validation error messages when Save button is clicked and no form input is provided","PasswordDialog","Tue Jun 30 18:56:46 UTC 2026","passed","Tue Jun 30 18:56:46 UTC 2026","","","",""
"","48","does not set input text if no value is given","ManagedDatePicker - value","Tue Jun 30 18:59:14 UTC 2026","passed","Tue Jun 30 18:59:14 UTC 2026","","","",""
