"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","350","should display a searchbox with a placeholder when rendered","AssetGroupEdit","Thu May 14 18:59:28 UTC 2026","passed","Thu May 14 18:59:28 UTC 2026","","","",""
"","513","should accept passwords with unicode symbol characters","CreateUserForm","Thu May 14 18:56:43 UTC 2026","passed","Thu May 14 18:56:43 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroupTags","4","TestResources_GetAssetGroupTags","","Thu May 14 18:55:10 UTC 2026","passed","Thu May 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupTags","TestResources_GetAssetGroupTags"
"","0","A type was provided but no keyword follows the typed filter","Getting the text for the disabled item display for a search when there are no results","Thu May 14 18:59:33 UTC 2026","passed","Thu May 14 18:59:33 UTC 2026","","Empty data states","",""
"","481","should render list of available SSO providers","LoginViaSSOForm","Thu May 14 18:59:37 UTC 2026","passed","Thu May 14 18:59:37 UTC 2026","","","",""
"","0","returns Cypher message when ruleType is SeedTypeCypher and seeds are required","getErrorMessage","Thu May 14 18:57:31 UTC 2026","passed","Thu May 14 18:57:31 UTC 2026","","","",""
"","1501","renders a table if the query has NO node edges","GraphView","Thu May 14 19:01:51 UTC 2026","passed","Thu May 14 19:01:52 UTC 2026","","","",""
"","472","calls onSave without current password when requireCurrentPassword is false","PasswordDialog","Thu May 14 18:56:47 UTC 2026","passed","Thu May 14 18:56:48 UTC 2026","","","",""
"Test cases for TestActivateMFA_Failure","599","TestActivateMFA_Failure","","Thu May 14 18:55:38 UTC 2026","passed","Thu May 14 18:55:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestActivateMFA_Failure","TestActivateMFA_Failure"
"","2","updates state when an external storage event is fired for the same key","useLocalStorage","Thu May 14 18:58:22 UTC 2026","passed","Thu May 14 18:58:22 UTC 2026","","storage event synchronisation","",""
"","78","clicking cancel on the form takes the user back to the page the user was on previously","Tag Form","Thu May 14 18:56:10 UTC 2026","passed","Thu May 14 18:56:10 UTC 2026","","","",""
"Test cases for TestManagementResource_ListPermissions","1","TestManagementResource_ListPermissions","","Thu May 14 18:55:14 UTC 2026","passed","Thu May 14 18:55:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListPermissions","TestManagementResource_ListPermissions"
"","3343","subcategory with duplicate name does not show indeterminate when all its children are unchecked","Pathfinding","Thu May 14 18:57:26 UTC 2026","passed","Thu May 14 18:57:29 UTC 2026","","","",""
"Test cases for TestManagementResource_SAMLCallbackRedirect","8","TestManagementResource_SAMLCallbackRedirect","","Thu May 14 18:55:39 UTC 2026","passed","Thu May 14 18:55:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SAMLCallbackRedirect","TestManagementResource_SAMLCallbackRedirect"
"Test cases for Test_sortAndSliceResults_sorting","0","Test_sortAndSliceResults_sorting","","Thu May 14 18:55:14 UTC 2026","passed","Thu May 14 18:55:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_sortAndSliceResults_sorting","Test_sortAndSliceResults_sorting"
"","164","calls clickHandler when a line item is clicked","PrebuiltSearchList","Thu May 14 18:59:05 UTC 2026","passed","Thu May 14 18:59:05 UTC 2026","","","",""
"","203","calls onChangePinnedColumns to unpin a column when its pin icon is clicked","ManageColumnsComboBox","Thu May 14 18:57:52 UTC 2026","passed","Thu May 14 18:57:52 UTC 2026","","","",""
"","0","accepts a sort and compare function","areArraysSimilar","Thu May 14 19:00:51 UTC 2026","passed","Thu May 14 19:00:51 UTC 2026","","","",""
"Test cases for TestManagementResource_SAMLLoginHandler","6","TestManagementResource_SAMLLoginHandler","","Thu May 14 18:55:39 UTC 2026","passed","Thu May 14 18:55:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SAMLLoginHandler","TestManagementResource_SAMLLoginHandler"
"Test cases for TestResources_GetDatabaseCompleteness","70","TestResources_GetDatabaseCompleteness","","Thu May 14 18:55:10 UTC 2026","passed","Thu May 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetDatabaseCompleteness","TestResources_GetDatabaseCompleteness"
"","172","opens the dialog when the button is clicked","SchemaUploadDialog","Thu May 14 18:57:31 UTC 2026","passed","Thu May 14 18:57:31 UTC 2026","","","",""
"","58","returns the full environment of the environmentId found in the search params","useAvailableEnvironments","Thu May 14 18:58:42 UTC 2026","passed","Thu May 14 18:58:43 UTC 2026","","useSelectedEnvironment","",""
"","4","handles ISO 8601 formatted date strings and converts it into our standard date display format","Formatting string properties","Thu May 14 18:57:58 UTC 2026","passed","Thu May 14 18:57:58 UTC 2026","","","",""
"Test cases for TestResources_ListADEntityAdminRights","0","TestResources_ListADEntityAdminRights","","Thu May 14 18:55:10 UTC 2026","passed","Thu May 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityAdminRights","TestResources_ListADEntityAdminRights"
"","2138","should allow user to create new SAML provder and then display it in the table","SSOConfiguration","Thu May 14 18:57:57 UTC 2026","passed","Thu May 14 18:57:59 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_UpdateFailed","0","TestResources_UpdateSavedQuery_UpdateFailed","","Thu May 14 18:55:10 UTC 2026","passed","Thu May 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_UpdateFailed","TestResources_UpdateSavedQuery_UpdateFailed"
"Test cases for TestResources_ListADDomainForeignGPOControllers","1","TestResources_ListADDomainForeignGPOControllers","","Thu May 14 18:55:10 UTC 2026","passed","Thu May 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainForeignGPOControllers","TestResources_ListADDomainForeignGPOControllers"
"","1","combines all filter types","filterAndSearchEnvironments","Thu May 14 18:56:22 UTC 2026","passed","Thu May 14 18:56:22 UTC 2026","","combined filters","",""
"Test cases for TestManagementResource_UpdateUser_Success","593","TestManagementResource_UpdateUser_Success","","Thu May 14 18:55:30 UTC 2026","passed","Thu May 14 18:55:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_Success","TestManagementResource_UpdateUser_Success"
"Test cases for TestResources_CancelAnalysisRequest","151","TestResources_CancelAnalysisRequest","","Thu May 14 18:55:10 UTC 2026","passed","Thu May 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CancelAnalysisRequest","TestResources_CancelAnalysisRequest"
"","0","shows no collection methods","toCollected","Thu May 14 19:00:47 UTC 2026","passed","Thu May 14 19:00:47 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_OnlySkip","0","TestResources_ListAuditLogs_OnlySkip","","Thu May 14 18:55:10 UTC 2026","passed","Thu May 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_OnlySkip","TestResources_ListAuditLogs_OnlySkip"
"","60","correctly handles the hygiene ID with value 0 by not omitting it in the params value even though 0 is falsey","usePZQueryParams","Thu May 14 18:59:20 UTC 2026","passed","Thu May 14 18:59:20 UTC 2026","","","",""
"Test cases for TestToolContainer_GetScheduledAnalysisConfiguration_Errors","1","TestToolContainer_GetScheduledAnalysisConfiguration_Errors","","Thu May 14 18:55:05 UTC 2026","passed","Thu May 14 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/tools/TestToolContainer_GetScheduledAnalysisConfiguration_Errors","TestToolContainer_GetScheduledAnalysisConfiguration_Errors"
"Test cases for TestParseHeaderValues","1","TestParseHeaderValues","","Thu May 14 18:55:04 UTC 2026","passed","Thu May 14 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestParseHeaderValues","TestParseHeaderValues"
"Test cases for TestResources_ListAuditLogs_InvalidPredicate","0","TestResources_ListAuditLogs_InvalidPredicate","","Thu May 14 18:55:10 UTC 2026","passed","Thu May 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_InvalidPredicate","TestResources_ListAuditLogs_InvalidPredicate"
"","66","enables pulling an ordered list of tags by position ascending","the useAssetGroupTags utilities","Thu May 14 18:57:47 UTC 2026","passed","Thu May 14 18:57:47 UTC 2026","","","",""
"","198","renders the component with all info and switch off","CitrixRDPConfiguration","Thu May 14 18:58:09 UTC 2026","passed","Thu May 14 18:58:09 UTC 2026","","Initial render","",""
"","0","`undefined` input is provided","Parsing the debounced input for type and keyword values","Thu May 14 18:59:33 UTC 2026","passed","Thu May 14 18:59:33 UTC 2026","","","",""
"","224","displays no search results message when search yields no matches","ActiveExtensionsCard","Thu May 14 18:56:29 UTC 2026","passed","Thu May 14 18:56:29 UTC 2026","","","",""
"Test cases for TestResources_GetEnterpriseCAEntityInfo","182","TestResources_GetEnterpriseCAEntityInfo","","Thu May 14 18:55:10 UTC 2026","passed","Thu May 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetEnterpriseCAEntityInfo","TestResources_GetEnterpriseCAEntityInfo"
"Test cases for TestTimeEqual","0","TestTimeEqual","","Thu May 14 18:55:12 UTC 2026","passed","Thu May 14 18:55:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeEqual","TestTimeEqual"
"","8","displays a pulsing indicator","StatusIndicator","Thu May 14 19:01:04 UTC 2026","passed","Thu May 14 19:01:04 UTC 2026","","","",""
"Test cases for TestParseOptionalBoolMisspelledValue","1","TestParseOptionalBoolMisspelledValue","","Thu May 14 18:55:01 UTC 2026","passed","Thu May 14 18:55:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestParseOptionalBoolMisspelledValue","TestParseOptionalBoolMisspelledValue"
"","198","displays expected results when searching by objectid","SearchCurrentNodes","Thu May 14 18:59:16 UTC 2026","passed","Thu May 14 18:59:16 UTC 2026","","","",""
"","58","returns when zone limit is reached","useTagLimits","Thu May 14 18:56:48 UTC 2026","passed","Thu May 14 18:56:48 UTC 2026","","","",""
"Test cases for TestManagementResource_GetRole","25071","TestManagementResource_GetRole","","Thu May 14 18:55:14 UTC 2026","passed","Thu May 14 18:55:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetRole","TestManagementResource_GetRole"
"","128","enables returning a list of tags","the useAssetGroupTags utilities","Thu May 14 18:57:47 UTC 2026","passed","Thu May 14 18:57:47 UTC 2026","","","",""
"","101","calls onConfirm when confirm button clicked","EarlyAccessFeaturesWarningDialog","Thu May 14 19:02:23 UTC 2026","passed","Thu May 14 19:02:23 UTC 2026","","","",""
"Test cases for TestSortJSONArrays","1","TestSortJSONArrays","","Thu May 14 18:55:19 UTC 2026","passed","Thu May 14 18:55:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/test/TestSortJSONArrays","TestSortJSONArrays"
"","93","initializes the categories with just the built-in defaults when edge endpoint returns nothing","useEdgeCategories","Thu May 14 18:58:08 UTC 2026","passed","Thu May 14 18:58:08 UTC 2026","","","",""
"","67","Calls the `Base` endpoint for a LocalUser type node","EntityObjectInformation","Thu May 14 18:58:56 UTC 2026","passed","Thu May 14 18:58:56 UTC 2026","","","",""
"","0","returns disabled if relationshipQueryItemId does not have a matching sourceId, edgeType, targetId","useExploreGraph","Thu May 14 18:57:21 UTC 2026","passed","Thu May 14 18:57:21 UTC 2026","composition search queries","exploreGraphQueryFactory","",""
"","13","will update the selected filters based on the values stored in query params when the initialize function is called","usePathfindingFilters","Thu May 14 19:00:36 UTC 2026","passed","Thu May 14 19:00:36 UTC 2026","","","",""
"Test cases for TestResources_DeleteSavedQuery_RecordNotFound","0","TestResources_DeleteSavedQuery_RecordNotFound","","Thu May 14 18:55:10 UTC 2026","passed","Thu May 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_RecordNotFound","TestResources_DeleteSavedQuery_RecordNotFound"
"","160","a name value is required to submit the form","Tag Form","Thu May 14 18:56:10 UTC 2026","passed","Thu May 14 18:56:10 UTC 2026","","","",""
"","225","sets a secondary=id and searchType=pathfinding when primary is truethy","ContextMenu","Thu May 14 18:57:44 UTC 2026","passed","Thu May 14 18:57:44 UTC 2026","","","",""
"","500","changes the text from ""Disabled"" to ""Enabled"" when the Rule Status switch is toggled","Rule Form","Thu May 14 18:56:27 UTC 2026","passed","Thu May 14 18:56:28 UTC 2026","","","",""
"Test cases for TestResources_DeleteSavedQuery_DBError","0","TestResources_DeleteSavedQuery_DBError","","Thu May 14 18:55:10 UTC 2026","passed","Thu May 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_DBError","TestResources_DeleteSavedQuery_DBError"
"","1612","renders correct search elements after keypresses","GraphView","Thu May 14 19:01:54 UTC 2026","passed","Thu May 14 19:01:56 UTC 2026","","","",""
"Test cases for TestGenericMap","0","TestGenericMap","","Thu May 14 18:55:19 UTC 2026","passed","Thu May 14 18:55:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGenericMap","TestGenericMap"
"Test cases for TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser","1","TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser","","Thu May 14 18:55:10 UTC 2026","passed","Thu May 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser","TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser"
"Test cases for TestOpenGraphSchemaService_GetSchemaFindings","3","TestOpenGraphSchemaService_GetSchemaFindings","","Thu May 14 18:55:16 UTC 2026","passed","Thu May 14 18:55:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_GetSchemaFindings","TestOpenGraphSchemaService_GetSchemaFindings"
"Test cases for TestGetPageParamsForGraphQuery","0","TestGetPageParamsForGraphQuery","","Thu May 14 18:55:19 UTC 2026","passed","Thu May 14 18:55:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGetPageParamsForGraphQuery","TestGetPageParamsForGraphQuery"
"Test cases for TestResources_CreateSavedQuery_CreateFailure","0","TestResources_CreateSavedQuery_CreateFailure","","Thu May 14 18:55:10 UTC 2026","passed","Thu May 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateSavedQuery_CreateFailure","TestResources_CreateSavedQuery_CreateFailure"
"","0","should be case-insensitive when matching by path","opsFilter","Thu May 14 19:00:10 UTC 2026","passed","Thu May 14 19:00:10 UTC 2026","","","",""
"","377","on clicking switch shows modal and when clicking cancel closes it and switch stays disabled","CitrixRDPConfiguration","Thu May 14 18:58:09 UTC 2026","passed","Thu May 14 18:58:09 UTC 2026","","Click on switch to enable","",""
"Test cases for TestResources_GetAssetGroup","0","TestResources_GetAssetGroup","","Thu May 14 18:55:10 UTC 2026","passed","Thu May 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroup","TestResources_GetAssetGroup"
"","6","when password is expired and on password reset page, no redirect occurs","AuthenticatedRoute","Thu May 14 19:02:09 UTC 2026","passed","Thu May 14 19:02:09 UTC 2026","","","",""
"Test cases for TestMergeNodeKinds","0","TestMergeNodeKinds","","Thu May 14 18:55:15 UTC 2026","passed","Thu May 14 18:55:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestMergeNodeKinds","TestMergeNodeKinds"
"","464","filters by the selected date range","FileIngestFilterDialog","Thu May 14 18:57:38 UTC 2026","passed","Thu May 14 18:57:38 UTC 2026","","Date Range Inputs","",""
"","333","should call onClose when the Close button is clicked","UpsertSAMLProviderForm","Thu May 14 19:00:00 UTC 2026","passed","Thu May 14 19:00:00 UTC 2026","","","",""
"Test cases for TestManagementResource_ListUsers_InvalidColumn","0","TestManagementResource_ListUsers_InvalidColumn","","Thu May 14 18:55:14 UTC 2026","passed","Thu May 14 18:55:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_InvalidColumn","TestManagementResource_ListUsers_InvalidColumn"
"","270","on clicking switch shows modal and when clicking confirm closes it and switch changes to enabled","CitrixRDPConfiguration","Thu May 14 18:58:09 UTC 2026","passed","Thu May 14 18:58:09 UTC 2026","","Click on switch to enable","",""
"","1169","when user performs a single node search, the selected node carries over to the `start node` input field on the pathfinding tab","ExploreSearch interaction","Thu May 14 19:01:44 UTC 2026","passed","Thu May 14 19:01:45 UTC 2026","","","",""
"","0","returns true if value is ''","searchParams","Thu May 14 18:59:40 UTC 2026","passed","Thu May 14 18:59:40 UTC 2026","","isEmptyParam","",""
"Test cases for TestConvertComputerToNode","0","TestConvertComputerToNode","","Thu May 14 18:55:23 UTC 2026","passed","Thu May 14 18:55:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertComputerToNode","TestConvertComputerToNode"
"","0","prefixes each node_kind with a colon for labels","graphSchema","Thu May 14 19:00:42 UTC 2026","passed","Thu May 14 19:00:42 UTC 2026","","","",""
"","172","renders a confirm dialg","ConfirmDeleteQueryDialog","Thu May 14 19:01:05 UTC 2026","passed","Thu May 14 19:01:05 UTC 2026","","","",""
"","5","calls the provided notification method","handleError","Thu May 14 18:57:31 UTC 2026","passed","Thu May 14 18:57:31 UTC 2026","","","",""
"Test cases for TestParseOptionalBool","0","TestParseOptionalBool","","Thu May 14 18:55:01 UTC 2026","passed","Thu May 14 18:55:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestParseOptionalBool","TestParseOptionalBool"
"Test cases for TestArgon2_ParseDigest","0","TestArgon2_ParseDigest","","Thu May 14 18:55:23 UTC 2026","passed","Thu May 14 18:55:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/crypto/TestArgon2_ParseDigest","TestArgon2_ParseDigest"
"Test cases for TestUnmarshalInt64OverflowToInt64","0","TestUnmarshalInt64OverflowToInt64","","Thu May 14 18:55:12 UTC 2026","passed","Thu May 14 18:55:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalInt64OverflowToInt64","TestUnmarshalInt64OverflowToInt64"
"Test cases for Test_NewRequestSignature","1","Test_NewRequestSignature","","Thu May 14 18:55:01 UTC 2026","passed","Thu May 14 18:55:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_NewRequestSignature","Test_NewRequestSignature"
"","45","the queries in the list only include nodes and edges that are defined in our schema","common search list","Thu May 14 19:00:48 UTC 2026","passed","Thu May 14 19:00:48 UTC 2026","","","",""
"Test cases for TestManagementResource_ListRoles_Filtered","0","TestManagementResource_ListRoles_Filtered","","Thu May 14 18:55:14 UTC 2026","passed","Thu May 14 18:55:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_Filtered","TestManagementResource_ListRoles_Filtered"
"","428","should not have less characters than the minimum requirement","UpdateUserForm","Thu May 14 18:56:17 UTC 2026","passed","Thu May 14 18:56:18 UTC 2026","","","",""
"","302","displays a completion of 100% and adds a ""Close"" button that closes the dialog after a successful upload","SchemaUploadDialog","Thu May 14 18:57:32 UTC 2026","passed","Thu May 14 18:57:32 UTC 2026","","","",""
"","515","calls handleFilterChange when a node type is selected","AssetGroupEdit","Thu May 14 18:58:04 UTC 2026","passed","Thu May 14 18:58:04 UTC 2026","","Node Type dropdown filter","",""
"","10","renders Owned text by default when no Label Selector is available and on a Label page","TagSelector","Thu May 14 18:59:25 UTC 2026","passed","Thu May 14 18:59:25 UTC 2026","","","",""
"","198","handles close event","ImportQueryDialog","Thu May 14 19:01:05 UTC 2026","passed","Thu May 14 19:01:05 UTC 2026","","","",""
"","911","Explore URL Accounts for irregular characters in cypher query","Rule Form","Thu May 14 18:56:34 UTC 2026","passed","Thu May 14 18:56:34 UTC 2026","","","",""
"","1","returns the same nodes from the graphData","getExploreTableData","Thu May 14 18:59:05 UTC 2026","passed","Thu May 14 18:59:05 UTC 2026","","","",""
"Test cases for TestCacheEntryDigester_DigestEndpoint_JSONMarshalError","0","TestCacheEntryDigester_DigestEndpoint_JSONMarshalError","","Thu May 14 18:55:15 UTC 2026","passed","Thu May 14 18:55:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestCacheEntryDigester_DigestEndpoint_JSONMarshalError","TestCacheEntryDigester_DigestEndpoint_JSONMarshalError"
"Test cases for TestResources_StartIngestJob","69","TestResources_StartIngestJob","","Thu May 14 18:55:10 UTC 2026","passed","Thu May 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_StartIngestJob","TestResources_StartIngestJob"
"Test cases for TestCORSMiddleware","0","TestCORSMiddleware","","Thu May 14 18:55:04 UTC 2026","passed","Thu May 14 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestCORSMiddleware","TestCORSMiddleware"
"","14","the ID value reflects the URL when it is available","usePZQueryParams","Thu May 14 18:59:20 UTC 2026","passed","Thu May 14 18:59:20 UTC 2026","","","",""
"Test cases for TestResources_GetDomainEntityInfo","0","TestResources_GetDomainEntityInfo","","Thu May 14 18:55:10 UTC 2026","passed","Thu May 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetDomainEntityInfo","TestResources_GetDomainEntityInfo"
"","7","adds new key to state","useObjectState","Thu May 14 19:00:28 UTC 2026","passed","Thu May 14 19:00:28 UTC 2026","","","",""
"","60","when there is no ID in the URL the highest position tag ID is returned","usePZQueryParams","Thu May 14 18:59:20 UTC 2026","passed","Thu May 14 18:59:20 UTC 2026","","","",""
"","111","does not trigger search for fewer than 3 characters","SearchBar","Thu May 14 19:01:01 UTC 2026","passed","Thu May 14 19:01:01 UTC 2026","","","",""
"Test cases for TestRewriter_Enter_NoShortcut_PreservesKinds","0","TestRewriter_Enter_NoShortcut_PreservesKinds","","Thu May 14 18:55:14 UTC 2026","passed","Thu May 14 18:55:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestRewriter_Enter_NoShortcut_PreservesKinds","TestRewriter_Enter_NoShortcut_PreservesKinds"
