"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","54","does not render count for a selected zone if prop is not set","DynamicDetails","Mon Mar 30 18:57:38 UTC 2026","passed","Mon Mar 30 18:57:38 UTC 2026","","","",""
"","559","should not allow leading or trailing empty spaces","CreateUserForm","Mon Mar 30 18:56:46 UTC 2026","passed","Mon Mar 30 18:56:46 UTC 2026","","","",""
"Test cases for TestConvertAzureRoleEligibilityScheduleInstanceToRel","0","TestConvertAzureRoleEligibilityScheduleInstanceToRel","","Mon Mar 30 18:55:29 UTC 2026","passed","Mon Mar 30 18:55:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertAzureRoleEligibilityScheduleInstanceToRel","TestConvertAzureRoleEligibilityScheduleInstanceToRel"
"","1","If for some reason the node size is not defined return 1 as a default","getNodeRadius","Mon Mar 30 19:01:43 UTC 2026","passed","Mon Mar 30 19:01:43 UTC 2026","","","",""
"","68","should display a message","CypherSearchMessage","Mon Mar 30 19:00:51 UTC 2026","passed","Mon Mar 30 19:00:51 UTC 2026","","","",""
"Test cases for TestResources_DeleteAssetGroupTagSelector","6","TestResources_DeleteAssetGroupTagSelector","","Mon Mar 30 18:55:03 UTC 2026","passed","Mon Mar 30 18:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteAssetGroupTagSelector","TestResources_DeleteAssetGroupTagSelector"
"Test cases for TestParseOptionalBool","0","TestParseOptionalBool","","Mon Mar 30 18:54:51 UTC 2026","passed","Mon Mar 30 18:54:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestParseOptionalBool","TestParseOptionalBool"
"","87","renders a filter button","FileIngestFilterDialog","Mon Mar 30 18:56:53 UTC 2026","passed","Mon Mar 30 18:56:53 UTC 2026","","","",""
"Test cases for TestParseSkipQueryParameter","0","TestParseSkipQueryParameter","","Mon Mar 30 18:55:03 UTC 2026","passed","Mon Mar 30 18:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseSkipQueryParameter","TestParseSkipQueryParameter"
"","528","should close the dialog when the Cancel button is clicked","Privilege Zones History Filter Dialog","Mon Mar 30 18:58:09 UTC 2026","passed","Mon Mar 30 18:58:09 UTC 2026","","","",""
"Test cases for TestFeatureFlag_HA","302","TestFeatureFlag_HA","","Mon Mar 30 18:55:04 UTC 2026","passed","Mon Mar 30 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestFeatureFlag_HA","TestFeatureFlag_HA"
"Test cases for TestResources_CreateSavedQuery_InvalidBody","0","TestResources_CreateSavedQuery_InvalidBody","","Mon Mar 30 18:55:03 UTC 2026","passed","Mon Mar 30 18:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateSavedQuery_InvalidBody","TestResources_CreateSavedQuery_InvalidBody"
"","149","should disable the create provider button and not display providers if the user lacks permission","SSOConfiguration","Mon Mar 30 18:57:12 UTC 2026","passed","Mon Mar 30 18:57:12 UTC 2026","","","",""
"Test cases for Test_signedRequestDate","0","Test_signedRequestDate","","Mon Mar 30 18:54:55 UTC 2026","passed","Mon Mar 30 18:54:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/Test_signedRequestDate","Test_signedRequestDate"
"Test cases for TestManagementResource_ListUsers_PredicateMismatchWithColumn","0","TestManagementResource_ListUsers_PredicateMismatchWithColumn","","Mon Mar 30 18:55:09 UTC 2026","passed","Mon Mar 30 18:55:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_PredicateMismatchWithColumn","TestManagementResource_ListUsers_PredicateMismatchWithColumn"
"","14","renders highlight only for active member when memberId is present","SelectedHighlight","Mon Mar 30 18:59:50 UTC 2026","passed","Mon Mar 30 18:59:50 UTC 2026","","","",""
"Test cases for TestManagementResource_DeleteUser_UserNotFound","0","TestManagementResource_DeleteUser_UserNotFound","","Mon Mar 30 18:55:24 UTC 2026","passed","Mon Mar 30 18:55:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_UserNotFound","TestManagementResource_DeleteUser_UserNotFound"
"Test cases for Test_ParseSortParameters","0","Test_ParseSortParameters","","Mon Mar 30 18:54:52 UTC 2026","passed","Mon Mar 30 18:54:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_ParseSortParameters","Test_ParseSortParameters"
"","1582","renders","DatabaseManagement","Mon Mar 30 19:01:19 UTC 2026","passed","Mon Mar 30 19:01:20 UTC 2026","","","",""
"Test cases for TestModifyCookieAttribute","0","TestModifyCookieAttribute","","Mon Mar 30 18:55:28 UTC 2026","passed","Mon Mar 30 18:55:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/test/TestModifyCookieAttribute","TestModifyCookieAttribute"
"Test cases for TestManagementResource_ListAuthTokens_InvalidFilterPredicate","2","TestManagementResource_ListAuthTokens_InvalidFilterPredicate","","Mon Mar 30 18:55:33 UTC 2026","passed","Mon Mar 30 18:55:33 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_InvalidFilterPredicate","TestManagementResource_ListAuthTokens_InvalidFilterPredicate"
"Test cases for TestManagementResource_ListRoles_InvalidFilterPredicate","0","TestManagementResource_ListRoles_InvalidFilterPredicate","","Mon Mar 30 18:55:09 UTC 2026","passed","Mon Mar 30 18:55:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_InvalidFilterPredicate","TestManagementResource_ListRoles_InvalidFilterPredicate"
"","180","renders","EarlyAccessFeatureToggle","Mon Mar 30 19:01:47 UTC 2026","passed","Mon Mar 30 19:01:47 UTC 2026","","","",""
"","207","displays error if delete button is clicked when no checkbox is selected","DatabaseManagement","Mon Mar 30 19:01:21 UTC 2026","passed","Mon Mar 30 19:01:21 UTC 2026","","","",""
"Test cases for TestWriteTimeWindowedResponse","0","TestWriteTimeWindowedResponse","","Mon Mar 30 18:54:52 UTC 2026","passed","Mon Mar 30 18:54:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteTimeWindowedResponse","TestWriteTimeWindowedResponse"
"Test cases for TestResources_ListAuditLogs_InvalidPredicate","0","TestResources_ListAuditLogs_InvalidPredicate","","Mon Mar 30 18:55:03 UTC 2026","passed","Mon Mar 30 18:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_InvalidPredicate","TestResources_ListAuditLogs_InvalidPredicate"
"","30","returns numbers as strings","numberFormatting","Mon Mar 30 18:58:34 UTC 2026","passed","Mon Mar 30 18:58:34 UTC 2026","","","",""
"","246","passes item props to Header and Content","<DetailsAccordion />","Mon Mar 30 18:57:02 UTC 2026","passed","Mon Mar 30 18:57:02 UTC 2026","","","",""
"Test cases for TestArgon2_ParseDigest","1","TestArgon2_ParseDigest","","Mon Mar 30 18:55:29 UTC 2026","passed","Mon Mar 30 18:55:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/crypto/TestArgon2_ParseDigest","TestArgon2_ParseDigest"
"","122","should display the logged in user's role","UserProfile","Mon Mar 30 18:57:29 UTC 2026","passed","Mon Mar 30 18:57:29 UTC 2026","","","",""
"","3","returns empty array when environments is empty","filterAndSearchEnvironments","Mon Mar 30 18:56:18 UTC 2026","passed","Mon Mar 30 18:56:18 UTC 2026","","with empty environments","",""
"Test cases for TestCache_Set","0","TestCache_Set","","Mon Mar 30 18:55:29 UTC 2026","passed","Mon Mar 30 18:55:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestCache_Set","TestCache_Set"
"","55","Gets focus on keyboard shortcut","SearchBar","Mon Mar 30 19:00:32 UTC 2026","passed","Mon Mar 30 19:00:32 UTC 2026","","","",""
"Test cases for Test_validateGraphExtension","3","Test_validateGraphExtension","","Mon Mar 30 18:55:11 UTC 2026","passed","Mon Mar 30 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/Test_validateGraphExtension","Test_validateGraphExtension"
"Test cases for TestRequestWaitDuration","0","TestRequestWaitDuration","","Mon Mar 30 18:54:55 UTC 2026","passed","Mon Mar 30 18:54:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequestWaitDuration","TestRequestWaitDuration"
"Test cases for TestMarshalString","0","TestMarshalString","","Mon Mar 30 18:55:07 UTC 2026","passed","Mon Mar 30 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalString","TestMarshalString"
"","71","displays ! icon when one of the Affected Object calls fail","EntityInfoDataTable","Mon Mar 30 18:57:31 UTC 2026","passed","Mon Mar 30 18:57:31 UTC 2026","","Node count for nested table that counts all sections","",""
"Test cases for Test_GetApplicationConfigurations","3","Test_GetApplicationConfigurations","","Mon Mar 30 18:55:03 UTC 2026","passed","Mon Mar 30 18:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_GetApplicationConfigurations","Test_GetApplicationConfigurations"
"Test cases for TestResources_ListADGPOAffectedContainers","2","TestResources_ListADGPOAffectedContainers","","Mon Mar 30 18:55:03 UTC 2026","passed","Mon Mar 30 18:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGPOAffectedContainers","TestResources_ListADGPOAffectedContainers"
"Test cases for TestSelfDestructingTempFile","1","TestSelfDestructingTempFile","","Mon Mar 30 18:54:52 UTC 2026","passed","Mon Mar 30 18:54:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestSelfDestructingTempFile","TestSelfDestructingTempFile"
"","103","calls handleFilterChange with all filter types and empty strings when clicked while filters are active","AssetGroupEdit","Mon Mar 30 18:57:19 UTC 2026","passed","Mon Mar 30 18:57:19 UTC 2026","","Clear Filters button","",""
"","68","returns a list of the users current permissions","usePermissions","Mon Mar 30 18:57:26 UTC 2026","passed","Mon Mar 30 18:57:26 UTC 2026","","","",""
"","374","calls openOIDCProviderDialog when OIDC Provider menu item is clicked","CreateMenu","Mon Mar 30 18:57:18 UTC 2026","passed","Mon Mar 30 18:57:19 UTC 2026","","oidc_support feature flag enabled","",""
"","446","should not allow leading or trailing empty spaces","UpdateUserForm","Mon Mar 30 18:56:13 UTC 2026","passed","Mon Mar 30 18:56:14 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_SkipAndOffset","0","TestResources_ListAuditLogs_SkipAndOffset","","Mon Mar 30 18:55:03 UTC 2026","passed","Mon Mar 30 18:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_SkipAndOffset","TestResources_ListAuditLogs_SkipAndOffset"
"Test cases for TestResources_ListADEntityControllers","0","TestResources_ListADEntityControllers","","Mon Mar 30 18:55:02 UTC 2026","passed","Mon Mar 30 18:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityControllers","TestResources_ListADEntityControllers"
"","14","displays a status label","StatusIndicator","Mon Mar 30 19:00:35 UTC 2026","passed","Mon Mar 30 19:00:35 UTC 2026","","","",""
"","625","renders a primary button as expected","DropdownSelector","Mon Mar 30 18:59:31 UTC 2026","passed","Mon Mar 30 18:59:32 UTC 2026","","","",""
"Test cases for TestNodeNamePrefix_AppendSuffix","0","TestNodeNamePrefix_AppendSuffix","","Mon Mar 30 18:55:28 UTC 2026","passed","Mon Mar 30 18:55:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNodeNamePrefix_AppendSuffix","TestNodeNamePrefix_AppendSuffix"
"","207","on clicking switch shows modal and when clicking confirm closes it and switch changes to disabled","CitrixRDPConfiguration","Mon Mar 30 18:57:23 UTC 2026","passed","Mon Mar 30 18:57:23 UTC 2026","","Click on switch to disable","",""
"","3","returns null if paramValue is +0","useEnvironmentParams","Mon Mar 30 19:00:42 UTC 2026","passed","Mon Mar 30 19:00:42 UTC 2026","","parseEnvironmentAggregation","",""
"Test cases for TestAggregator_Impact","1","TestAggregator_Impact","","Mon Mar 30 18:55:28 UTC 2026","passed","Mon Mar 30 18:55:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/impact/TestAggregator_Impact","TestAggregator_Impact"
"","218","calls onToggleEdgeLabels when click show all edge labels","GraphControls","Mon Mar 30 18:56:46 UTC 2026","passed","Mon Mar 30 18:56:46 UTC 2026","","Toggling labels","",""
"Test cases for TestMarshalInt64","0","TestMarshalInt64","","Mon Mar 30 18:55:07 UTC 2026","passed","Mon Mar 30 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalInt64","TestMarshalInt64"
"","1059","handles adding to tier zero asset group","AssetGroupMenuItem","Mon Mar 30 19:01:11 UTC 2026","passed","Mon Mar 30 19:01:12 UTC 2026","","adding to an asset group","",""
"","517","clear validation error on input","ManagedDatePicker - date validation","Mon Mar 30 18:58:29 UTC 2026","passed","Mon Mar 30 18:58:30 UTC 2026","","","",""
"Test cases for TestMatches_FailureErrMsg","0","TestMatches_FailureErrMsg","","Mon Mar 30 18:55:07 UTC 2026","passed","Mon Mar 30 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestMatches_FailureErrMsg","TestMatches_FailureErrMsg"
"","98","Calls the `Base` endpoint for a LocalUser type node","EntityObjectInformation","Mon Mar 30 18:58:27 UTC 2026","passed","Mon Mar 30 18:58:27 UTC 2026","","","",""
"","7","removes multiple keys from state","useObjectState","Mon Mar 30 18:59:58 UTC 2026","passed","Mon Mar 30 18:59:58 UTC 2026","","","",""
"","255","The edge properties are fetched through a cypher search which includes lastseen","EdgeObjectInformation","Mon Mar 30 18:58:49 UTC 2026","passed","Mon Mar 30 18:58:49 UTC 2026","","","",""
"Test cases for TestWriteAndValidateJSON","8","TestWriteAndValidateJSON","","Mon Mar 30 18:55:13 UTC 2026","passed","Mon Mar 30 18:55:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/TestWriteAndValidateJSON","TestWriteAndValidateJSON"
"","61","when there is no ID in the URL the highest position tag ID is returned","usePZQueryParams","Mon Mar 30 18:58:53 UTC 2026","passed","Mon Mar 30 18:58:53 UTC 2026","","","",""
"","45","shows the direct object empty and expanded object list empty, when no results in both","Seed Selection Results","Mon Mar 30 18:56:58 UTC 2026","passed","Mon Mar 30 18:56:58 UTC 2026","","","",""
"Test cases for Test_filterNodesToSearchResult_filterEnvironments_tenantIDFail","0","Test_filterNodesToSearchResult_filterEnvironments_tenantIDFail","","Mon Mar 30 18:55:08 UTC 2026","passed","Mon Mar 30 18:55:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_filterNodesToSearchResult_filterEnvironments_tenantIDFail","Test_filterNodesToSearchResult_filterEnvironments_tenantIDFail"
"","154","renders enabled Zone and Rule tabs and disabled Object tab","Selected Details Tabs","Mon Mar 30 18:57:49 UTC 2026","passed","Mon Mar 30 18:57:49 UTC 2026","","Selected Details Tabs - Params present","",""
"","661","triggers a file download when a download button is clicked","DownloadCollectors","Mon Mar 30 19:01:13 UTC 2026","passed","Mon Mar 30 19:01:13 UTC 2026","","","",""
"Test cases for TestDomainSelectors_GetFilterCriteria_InvalidFilterPredicate","0","TestDomainSelectors_GetFilterCriteria_InvalidFilterPredicate","","Mon Mar 30 18:55:07 UTC 2026","passed","Mon Mar 30 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_GetFilterCriteria_InvalidFilterPredicate","TestDomainSelectors_GetFilterCriteria_InvalidFilterPredicate"
"","12","allows you to update the list of selected filters, only updating the url after calling the apply function","usePathfindingFilters","Mon Mar 30 19:00:08 UTC 2026","passed","Mon Mar 30 19:00:08 UTC 2026","","","",""
"","910","open and closes dialog","DatabaseManagement","Mon Mar 30 19:01:22 UTC 2026","passed","Mon Mar 30 19:01:23 UTC 2026","","","",""
"","72","prevents a user from proceeding if the file is not valid","File Upload","Mon Mar 30 18:58:10 UTC 2026","passed","Mon Mar 30 18:58:10 UTC 2026","","","",""
"","7","does not render when selector is default","Delete Selector Button rendering","Mon Mar 30 19:00:23 UTC 2026","passed","Mon Mar 30 19:00:23 UTC 2026","","","",""
"","100","initializes the list with all filters checked by default","usePathfindingFilters","Mon Mar 30 19:00:08 UTC 2026","passed","Mon Mar 30 19:00:08 UTC 2026","","","",""
"","129","defaults to wrapped and removes .wrapped class when unwrap btn is clicked","CodeController","Mon Mar 30 19:00:27 UTC 2026","passed","Mon Mar 30 19:00:27 UTC 2026","","","",""
"","0","reports a Cypher-specific error when ruleType is SeedTypeCypher and seeds are required","handleError","Mon Mar 30 18:56:50 UTC 2026","passed","Mon Mar 30 18:56:50 UTC 2026","","","",""
"Test cases for TestGenericAssign","0","TestGenericAssign","","Mon Mar 30 18:55:28 UTC 2026","passed","Mon Mar 30 18:55:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGenericAssign","TestGenericAssign"
"","383","closes confirmation dialog when cancel is clicked","ActiveExtensionsCard","Mon Mar 30 18:56:25 UTC 2026","passed","Mon Mar 30 18:56:25 UTC 2026","","","",""
"","1","returns undefined for headers when db config timeout limit setting is enabled and state of is disable query limit is true","useExploreGraph","Mon Mar 30 18:56:40 UTC 2026","passed","Mon Mar 30 18:56:40 UTC 2026","userSettings","exploreGraphQueryFactory","",""
"Test cases for TestHandleDatabaseErrorNotFound","0","TestHandleDatabaseErrorNotFound","","Mon Mar 30 18:54:52 UTC 2026","passed","Mon Mar 30 18:54:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestHandleDatabaseErrorNotFound","TestHandleDatabaseErrorNotFound"
"","63","enables pulling an ordered list of tags by position ascending","the useAssetGroupTags utilities","Mon Mar 30 18:57:01 UTC 2026","passed","Mon Mar 30 18:57:01 UTC 2026","","","",""
"Test cases for TestInt64From","0","TestInt64From","","Mon Mar 30 18:55:07 UTC 2026","passed","Mon Mar 30 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64From","TestInt64From"
"","1","EXTENDED ROUNDING with different thresholds","numberFormatting","Mon Mar 30 18:58:34 UTC 2026","passed","Mon Mar 30 18:58:34 UTC 2026","","","",""
"","66","renders Tier Zero text by default when no Zone Selector is available and on a Zone page","TagSelector","Mon Mar 30 18:58:56 UTC 2026","passed","Mon Mar 30 18:58:56 UTC 2026","","","",""
"","47","should display an error message if data does not return from the API","Context Selector Error","Mon Mar 30 18:57:37 UTC 2026","passed","Mon Mar 30 18:57:37 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_OnlyOffset","0","TestResources_ListAuditLogs_OnlyOffset","","Mon Mar 30 18:55:03 UTC 2026","passed","Mon Mar 30 18:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_OnlyOffset","TestResources_ListAuditLogs_OnlyOffset"
"","0","EXTENDED ROUNDING when thresholds are set: abbreviates numbers larger than 1000 and should not round the tenth place digit","numberFormatting","Mon Mar 30 18:58:34 UTC 2026","passed","Mon Mar 30 18:58:34 UTC 2026","","","",""
"","294","should display correctly","ConfirmationDialog","Mon Mar 30 19:00:31 UTC 2026","passed","Mon Mar 30 19:00:31 UTC 2026","","","",""
"Test cases for TestGetVersion","0","TestGetVersion","","Mon Mar 30 18:55:03 UTC 2026","passed","Mon Mar 30 18:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetVersion","TestGetVersion"
"Test cases for TestTimeIsZero","0","TestTimeIsZero","","Mon Mar 30 18:55:07 UTC 2026","passed","Mon Mar 30 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeIsZero","TestTimeIsZero"
"","7","should render when search string is not found in the text","HighlightedText","Mon Mar 30 18:59:58 UTC 2026","passed","Mon Mar 30 18:59:58 UTC 2026","","","",""
"","325","renders an empty message for the entity panel before a node is selected","GroupManagement","Mon Mar 30 19:01:32 UTC 2026","passed","Mon Mar 30 19:01:33 UTC 2026","","","",""
"","504","should display ""Generate/Revoke API Tokens"" title","UserTokenManagementDialog","Mon Mar 30 18:57:02 UTC 2026","passed","Mon Mar 30 18:57:03 UTC 2026","","","",""
