"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","returns false when WebGL is not available in the current browser context","WebGL compatibility check","Tue Mar 31 19:00:21 UTC 2026","passed","Tue Mar 31 19:00:21 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroupSelectorMemberCountsByKind","0","TestResources_GetAssetGroupSelectorMemberCountsByKind","","Tue Mar 31 18:55:05 UTC 2026","passed","Tue Mar 31 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupSelectorMemberCountsByKind","TestResources_GetAssetGroupSelectorMemberCountsByKind"
"","68","applies the given filters","useFinishedJobs","Tue Mar 31 18:57:50 UTC 2026","passed","Tue Mar 31 18:57:50 UTC 2026","","","",""
"","66","passes the check for at least one permission if the user is missing one of many required permissions","usePermissions","Tue Mar 31 18:57:15 UTC 2026","passed","Tue Mar 31 18:57:15 UTC 2026","","","",""
"Test cases for TestResources_RequestAnalysis","208","TestResources_RequestAnalysis","","Tue Mar 31 18:55:05 UTC 2026","passed","Tue Mar 31 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_RequestAnalysis","TestResources_RequestAnalysis"
"Test cases for TestBoolScan","0","TestBoolScan","","Tue Mar 31 18:55:06 UTC 2026","passed","Tue Mar 31 18:55:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolScan","TestBoolScan"
"","137","shows the direct object and expanded object list when results are present for both","Seed Selection Results","Tue Mar 31 18:56:47 UTC 2026","passed","Tue Mar 31 18:56:47 UTC 2026","","","",""
"Test cases for TestNewNodeNamePrefix","1","TestNewNodeNamePrefix","","Tue Mar 31 18:55:14 UTC 2026","passed","Tue Mar 31 18:55:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNewNodeNamePrefix","TestNewNodeNamePrefix"
"","362","clicking cancel on the form takes the user back to the details page the user was on previously","Rule Form","Tue Mar 31 18:56:16 UTC 2026","passed","Tue Mar 31 18:56:17 UTC 2026","","","",""
"Test cases for TestQueries_BuildEntityQueryParams_MissingObjectID","0","TestQueries_BuildEntityQueryParams_MissingObjectID","","Tue Mar 31 18:55:08 UTC 2026","passed","Tue Mar 31 18:55:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_BuildEntityQueryParams_MissingObjectID","TestQueries_BuildEntityQueryParams_MissingObjectID"
"","188","shows a table with finished jobs","FileIngestTable","Tue Mar 31 18:57:58 UTC 2026","passed","Tue Mar 31 18:57:58 UTC 2026","","","",""
"","18","displays a status label","StatusIndicator","Tue Mar 31 19:00:06 UTC 2026","passed","Tue Mar 31 19:00:06 UTC 2026","","","",""
"","279","sets secondarySearch=id and searchType=node when primarySearch is falsey","ContextMenu","Tue Mar 31 19:00:50 UTC 2026","passed","Tue Mar 31 19:00:50 UTC 2026","","","",""
"Test cases for TestWriteResponseWrapperWithPagination","0","TestWriteResponseWrapperWithPagination","","Tue Mar 31 18:54:55 UTC 2026","passed","Tue Mar 31 18:54:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteResponseWrapperWithPagination","TestWriteResponseWrapperWithPagination"
"","0","does not abbreviate numbers < 1000","numberFormatting","Tue Mar 31 18:58:17 UTC 2026","passed","Tue Mar 31 18:58:17 UTC 2026","","","",""
"Test cases for TestResources_ListADGroupSessions","6","TestResources_ListADGroupSessions","","Tue Mar 31 18:55:05 UTC 2026","passed","Tue Mar 31 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGroupSessions","TestResources_ListADGroupSessions"
"","0","determines glyphs with the tier_managent_engine feature flag enabled","getNodeGlyphs","Tue Mar 31 19:00:51 UTC 2026","passed","Tue Mar 31 19:00:51 UTC 2026","","","",""
"Test cases for TestResources_ListADEntityAdminRights","0","TestResources_ListADEntityAdminRights","","Tue Mar 31 18:55:05 UTC 2026","passed","Tue Mar 31 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityAdminRights","TestResources_ListADEntityAdminRights"
"","8","shows hint by default","ManagedDatePicker - placeholders","Tue Mar 31 18:58:11 UTC 2026","passed","Tue Mar 31 18:58:11 UTC 2026","","","",""
"Test cases for TestConvertContainerToNode_InheritanceHashes","0","TestConvertContainerToNode_InheritanceHashes","","Tue Mar 31 18:55:15 UTC 2026","passed","Tue Mar 31 18:55:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertContainerToNode_InheritanceHashes","TestConvertContainerToNode_InheritanceHashes"
"Test cases for TestSortJSONArrayElements","1","TestSortJSONArrayElements","","Tue Mar 31 18:55:13 UTC 2026","passed","Tue Mar 31 18:55:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/test/TestSortJSONArrayElements","TestSortJSONArrayElements"
"Test cases for TestManagementResource_ListUsers","0","TestManagementResource_ListUsers","","Tue Mar 31 18:55:11 UTC 2026","passed","Tue Mar 31 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers","TestManagementResource_ListUsers"
"","69","calls onSort when clicked with a tooltip","ColumnHeaders","Tue Mar 31 18:58:16 UTC 2026","passed","Tue Mar 31 18:58:16 UTC 2026","","SortableHeader with Tooltip","",""
"","8","removes a notification","AppNotifications","Tue Mar 31 18:59:03 UTC 2026","passed","Tue Mar 31 18:59:03 UTC 2026","","","",""
"Test cases for Test_NewRequestSignature","0","Test_NewRequestSignature","","Tue Mar 31 18:54:54 UTC 2026","passed","Tue Mar 31 18:54:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_NewRequestSignature","Test_NewRequestSignature"
"Test cases for TestJSONFloat_MarshalJSON_NaN","0","TestJSONFloat_MarshalJSON_NaN","","Tue Mar 31 18:55:06 UTC 2026","passed","Tue Mar 31 18:55:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/nan/TestJSONFloat_MarshalJSON_NaN","TestJSONFloat_MarshalJSON_NaN"
"","0","abbreviates numbers larger than 1000 and should not round the tenth place digit","numberFormatting","Tue Mar 31 18:58:17 UTC 2026","passed","Tue Mar 31 18:58:17 UTC 2026","","","",""
"","61","enables filtering out for tags that are treated as Labels (including Owned)","the useAssetGroupTags utilities","Tue Mar 31 18:56:51 UTC 2026","passed","Tue Mar 31 18:56:51 UTC 2026","","","",""
"","82","initializes search tab to node search if the exploreSearchTab is not a supported tab name on first render","ExploreSearch sets searchType on tab changing","Tue Mar 31 19:00:43 UTC 2026","passed","Tue Mar 31 19:00:43 UTC 2026","","","",""
"TestCacheEntryDigester_DigestEndpoint_MatchByProperty tests the sorting and hashinglogic when MatchBy is set to MatchByProperty.","1","TestCacheEntryDigester_DigestEndpoint_MatchByProperty","","Tue Mar 31 18:55:10 UTC 2026","passed","Tue Mar 31 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestCacheEntryDigester_DigestEndpoint_MatchByProperty","TestCacheEntryDigester_DigestEndpoint_MatchByProperty"
"Test cases for Test_filterNodesToSearchResult_filterEnvironments_tenantIDFail","0","Test_filterNodesToSearchResult_filterEnvironments_tenantIDFail","","Tue Mar 31 18:55:08 UTC 2026","passed","Tue Mar 31 18:55:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_filterNodesToSearchResult_filterEnvironments_tenantIDFail","Test_filterNodesToSearchResult_filterEnvironments_tenantIDFail"
"Test cases for TestFoldl","0","TestFoldl","","Tue Mar 31 18:55:17 UTC 2026","passed","Tue Mar 31 18:55:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestFoldl","TestFoldl"
"","78","renders delete buttons for each extension","ActiveExtensionsCard","Tue Mar 31 18:56:16 UTC 2026","passed","Tue Mar 31 18:56:16 UTC 2026","","","",""
"","18","should display hidden label for hidden edge","EdgeInfoHeader","Tue Mar 31 18:58:58 UTC 2026","passed","Tue Mar 31 18:58:58 UTC 2026","","","",""
"","162","calls getAssetGroupTags for topTagId","DetailsRoot","Tue Mar 31 19:00:17 UTC 2026","passed","Tue Mar 31 19:00:18 UTC 2026","","","",""
"Test cases for TestEncodingEquality","0","TestEncodingEquality","","Tue Mar 31 18:55:14 UTC 2026","passed","Tue Mar 31 18:55:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestEncodingEquality","TestEncodingEquality"
"","116","requests finished jobs","useFinishedJobs","Tue Mar 31 18:57:50 UTC 2026","passed","Tue Mar 31 18:57:50 UTC 2026","","","",""
"","89","clicking a disabled header does not toggle content","<DetailsAccordion />","Tue Mar 31 18:56:52 UTC 2026","passed","Tue Mar 31 18:56:52 UTC 2026","","","",""
"","77","allows a consumer to swap the values of the two inputs and update the query params accordingly","usePathfindingSearch","Tue Mar 31 18:58:02 UTC 2026","passed","Tue Mar 31 18:58:02 UTC 2026","","","",""
"","131","renders Zone as first tab and is also the initially selected on first render in Zone View/Tab","Selected Details Tabs","Tue Mar 31 18:57:36 UTC 2026","passed","Tue Mar 31 18:57:36 UTC 2026","","Selected Details Tabs - Params present","",""
"","0","fails for password without digits","testPassword","Tue Mar 31 19:00:14 UTC 2026","passed","Tue Mar 31 19:00:14 UTC 2026","","","",""
"Test cases for TestGetOrderForNeo4jQuery","0","TestGetOrderForNeo4jQuery","","Tue Mar 31 18:55:13 UTC 2026","passed","Tue Mar 31 18:55:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGetOrderForNeo4jQuery","TestGetOrderForNeo4jQuery"
"Test cases for TestValidateTOTPSecret","0","TestValidateTOTPSecret","","Tue Mar 31 18:55:05 UTC 2026","passed","Tue Mar 31 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/auth/TestValidateTOTPSecret","TestValidateTOTPSecret"
"Test cases for TestWriteBinaryResponse","0","TestWriteBinaryResponse","","Tue Mar 31 18:54:55 UTC 2026","passed","Tue Mar 31 18:54:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteBinaryResponse","TestWriteBinaryResponse"
"","273","On unsuccessful upload, notifies with an error and displays a retry button","SchemaUploadDialog","Tue Mar 31 18:57:06 UTC 2026","passed","Tue Mar 31 18:57:06 UTC 2026","","","",""
"Test cases for Test_parseAuthorizationHeader","0","Test_parseAuthorizationHeader","","Tue Mar 31 18:54:57 UTC 2026","passed","Tue Mar 31 18:54:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/Test_parseAuthorizationHeader","Test_parseAuthorizationHeader"
"","58","should have a .z-nav class","MainNav","Tue Mar 31 18:56:38 UTC 2026","passed","Tue Mar 31 18:56:39 UTC 2026","","","",""
"Test cases for Test_ConvertAzureRoleManagementPolicyAssignment","0","Test_ConvertAzureRoleManagementPolicyAssignment","","Tue Mar 31 18:55:15 UTC 2026","passed","Tue Mar 31 18:55:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/Test_ConvertAzureRoleManagementPolicyAssignment","Test_ConvertAzureRoleManagementPolicyAssignment"
"","24","returns a prefer wait in the header when db config timeout limit setting is disabled and state of is disable query limit is true","useExploreGraph","Tue Mar 31 18:56:31 UTC 2026","passed","Tue Mar 31 18:56:31 UTC 2026","userSettings","exploreGraphQueryFactory","",""
"","162","displays the label for each result","SearchCurrentNodes","Tue Mar 31 18:58:30 UTC 2026","passed","Tue Mar 31 18:58:31 UTC 2026","","","",""
"","110","renders error message on error","ObjectCountPanel","Tue Mar 31 18:59:43 UTC 2026","passed","Tue Mar 31 18:59:43 UTC 2026","","","",""
"","0","combines platform and collected filters","filterAndSearchEnvironments","Tue Mar 31 18:56:10 UTC 2026","passed","Tue Mar 31 18:56:10 UTC 2026","","combined filters","",""
"","46","has no checked boxes by default","SourceKindsCheckboxes","Tue Mar 31 18:57:46 UTC 2026","passed","Tue Mar 31 18:57:46 UTC 2026","","","",""
"","363","displays default text for domain selector when globalDomain is null","GroupManagement","Tue Mar 31 19:00:58 UTC 2026","passed","Tue Mar 31 19:00:58 UTC 2026","","","",""
"","717","displays validation error messages when password does not match confirmation","PasswordDialog","Tue Mar 31 18:56:25 UTC 2026","passed","Tue Mar 31 18:56:25 UTC 2026","","","",""
"","8","returns early if there are no 'collected' environments","useInitialEnvironment","Tue Mar 31 18:59:08 UTC 2026","passed","Tue Mar 31 18:59:08 UTC 2026","","","",""
"","893","shows a warning for using labels associated with tags in zone forms","Rule Form","Tue Mar 31 18:56:19 UTC 2026","passed","Tue Mar 31 18:56:20 UTC 2026","","","",""
"Test cases for TestResources_GetEdgeRelayTargets","113","TestResources_GetEdgeRelayTargets","","Tue Mar 31 18:55:05 UTC 2026","passed","Tue Mar 31 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetEdgeRelayTargets","TestResources_GetEdgeRelayTargets"
"","0","EXTENDED ROUNDING with different thresholds","numberFormatting","Tue Mar 31 18:58:17 UTC 2026","passed","Tue Mar 31 18:58:17 UTC 2026","","","",""
"","7","safely handles removing nonexistent key","useObjectState","Tue Mar 31 18:59:33 UTC 2026","passed","Tue Mar 31 18:59:33 UTC 2026","","","",""
"Test cases for TestJSONFloat_UnmarshalJSON_NaN","0","TestJSONFloat_UnmarshalJSON_NaN","","Tue Mar 31 18:55:06 UTC 2026","passed","Tue Mar 31 18:55:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/nan/TestJSONFloat_UnmarshalJSON_NaN","TestJSONFloat_UnmarshalJSON_NaN"
"Test cases for FuzzFoldlLazy","0","FuzzFoldlLazy","","Tue Mar 31 18:55:17 UTC 2026","passed","Tue Mar 31 18:55:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/FuzzFoldlLazy","FuzzFoldlLazy"
"Test cases for TestDatabase_checkError_OtherError","0","TestDatabase_checkError_OtherError","","Tue Mar 31 18:55:06 UTC 2026","passed","Tue Mar 31 18:55:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestDatabase_checkError_OtherError","TestDatabase_checkError_OtherError"
"","664","renders a primary button as expected","DropdownSelector","Tue Mar 31 18:59:08 UTC 2026","passed","Tue Mar 31 18:59:08 UTC 2026","","","",""
"","0","properly displays bitwise integers","Formatting number properties","Tue Mar 31 18:57:03 UTC 2026","passed","Tue Mar 31 18:57:03 UTC 2026","","","",""
"Test cases for TestManagementResource_ListUsers_Filtered","0","TestManagementResource_ListUsers_Filtered","","Tue Mar 31 18:55:11 UTC 2026","passed","Tue Mar 31 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_Filtered","TestManagementResource_ListUsers_Filtered"
"Test cases for TestParseVersion","0","TestParseVersion","","Tue Mar 31 18:55:14 UTC 2026","passed","Tue Mar 31 18:55:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/version/TestParseVersion","TestParseVersion"
"Test cases for TestCreateUser_Success","1371","TestCreateUser_Success","","Tue Mar 31 18:55:13 UTC 2026","passed","Tue Mar 31 18:55:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestCreateUser_Success","TestCreateUser_Success"
"","624","should allow user to configure 2fa","Enable2FADialog","Tue Mar 31 18:58:16 UTC 2026","passed","Tue Mar 31 18:58:16 UTC 2026","","","",""
"","569","sets exploreSearchTab param to cypher when the user clicks the `cypher` tab","ExploreSearch sets searchType on tab changing","Tue Mar 31 19:00:43 UTC 2026","passed","Tue Mar 31 19:00:43 UTC 2026","","","",""
"","10","populates the cypher search field with the decoded query when the associated query params are set","useCypherSearch","Tue Mar 31 18:59:49 UTC 2026","passed","Tue Mar 31 18:59:49 UTC 2026","","","",""
"Test cases for TestQueries_GetEntityResults","0","TestQueries_GetEntityResults","","Tue Mar 31 18:55:08 UTC 2026","passed","Tue Mar 31 18:55:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_GetEntityResults","TestQueries_GetEntityResults"
"Test cases for TestManagementResource_GetUser","12935","TestManagementResource_GetUser","","Tue Mar 31 18:55:25 UTC 2026","passed","Tue Mar 31 18:55:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetUser","TestManagementResource_GetUser"
"","9436","checking a subcategory updates all children (edge types) in its group","Pathfinding","Tue Mar 31 18:57:38 UTC 2026","passed","Tue Mar 31 18:57:48 UTC 2026","","","",""
"Test cases for TestTimePointer","0","TestTimePointer","","Tue Mar 31 18:55:06 UTC 2026","passed","Tue Mar 31 18:55:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimePointer","TestTimePointer"
"","269","displays a completion of 100% and adds a ""Close"" button that closes the dialog after a successful upload","SchemaUploadDialog","Tue Mar 31 18:57:05 UTC 2026","passed","Tue Mar 31 18:57:05 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_InvalidPredicate","0","TestResources_ListAuditLogs_InvalidPredicate","","Tue Mar 31 18:55:05 UTC 2026","passed","Tue Mar 31 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_InvalidPredicate","TestResources_ListAuditLogs_InvalidPredicate"
"Test cases for Test_SetDependency","0","Test_SetDependency","","Tue Mar 31 18:55:16 UTC 2026","passed","Tue Mar 31 18:55:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_SetDependency","Test_SetDependency"
"","331","should render an SavedQueryPermissions component","SaveQueryDialog","Tue Mar 31 18:56:00 UTC 2026","passed","Tue Mar 31 18:56:00 UTC 2026","","","",""
"","70","renders citrix config controls","BloodHoundConfiguration","Tue Mar 31 19:01:20 UTC 2026","passed","Tue Mar 31 19:01:21 UTC 2026","","","",""
"","443","triggers a file download when a download button is clicked","DownloadCollectors","Tue Mar 31 19:00:41 UTC 2026","passed","Tue Mar 31 19:00:42 UTC 2026","","","",""
"","391","displays 0 when a given sections returns empty, and sums the rest of the sections correctly","EntityInfoDataTable","Tue Mar 31 18:57:19 UTC 2026","passed","Tue Mar 31 18:57:19 UTC 2026","","Node count for nested table that counts all sections","",""
"","641","should display all available roles","UpdateUserDialog","Tue Mar 31 18:56:30 UTC 2026","passed","Tue Mar 31 18:56:30 UTC 2026","","","",""
"","192","closes the dialog when the ""Cancel"" button is clicked","SchemaUploadDialog","Tue Mar 31 18:57:04 UTC 2026","passed","Tue Mar 31 18:57:05 UTC 2026","","","",""
"Test cases for TestManagementResource_UpdateUser_GetRolesError","684","TestManagementResource_UpdateUser_GetRolesError","","Tue Mar 31 18:55:21 UTC 2026","passed","Tue Mar 31 18:55:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_GetRolesError","TestManagementResource_UpdateUser_GetRolesError"
"Test cases for TestManagementResource_UpdateUser_GetUserError","670","TestManagementResource_UpdateUser_GetUserError","","Tue Mar 31 18:55:21 UTC 2026","passed","Tue Mar 31 18:55:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_GetUserError","TestManagementResource_UpdateUser_GetUserError"
"","528","calls delete mutation when confirm button is clicked with correct input","ActiveExtensionsCard","Tue Mar 31 18:56:19 UTC 2026","passed","Tue Mar 31 18:56:20 UTC 2026","","","",""
"","197","should display a searchbox with a placeholder when rendered","AssetGroupEdit","Tue Mar 31 18:58:42 UTC 2026","passed","Tue Mar 31 18:58:42 UTC 2026","","","",""
"Test cases for TestEndNodes","0","TestEndNodes","","Tue Mar 31 18:55:14 UTC 2026","passed","Tue Mar 31 18:55:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestEndNodes","TestEndNodes"
"Test cases for TestGetADDataQualityStats_Failure","0","TestGetADDataQualityStats_Failure","","Tue Mar 31 18:55:05 UTC 2026","passed","Tue Mar 31 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetADDataQualityStats_Failure","TestGetADDataQualityStats_Failure"
"Test cases for TestResources_GetAssetGroupMemberCount_DBError","0","TestResources_GetAssetGroupMemberCount_DBError","","Tue Mar 31 18:55:05 UTC 2026","passed","Tue Mar 31 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupMemberCount_DBError","TestResources_GetAssetGroupMemberCount_DBError"
"","80","initializes the list with all filters checked by default","usePathfindingFilters","Tue Mar 31 18:59:42 UTC 2026","passed","Tue Mar 31 18:59:42 UTC 2026","","","",""
"Test cases for TestResources_CreateAssetGroup","0","TestResources_CreateAssetGroup","","Tue Mar 31 18:55:05 UTC 2026","passed","Tue Mar 31 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateAssetGroup","TestResources_CreateAssetGroup"
"","99","displays active styles for the selected layout when explore table is enabled","GraphControls","Tue Mar 31 18:56:38 UTC 2026","passed","Tue Mar 31 18:56:38 UTC 2026","","Selecting a layout","",""
"","52","adds a notification - checks values","AppNotifications","Tue Mar 31 18:59:03 UTC 2026","passed","Tue Mar 31 18:59:03 UTC 2026","","","",""
"","615","should render navigation links to all Administration sub-pages","Administration","Tue Mar 31 19:01:06 UTC 2026","passed","Tue Mar 31 19:01:07 UTC 2026","","","",""
"Test cases for TestSignRequestTeeFailure","0","TestSignRequestTeeFailure","","Tue Mar 31 18:54:54 UTC 2026","passed","Tue Mar 31 18:54:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestSignRequestTeeFailure","TestSignRequestTeeFailure"
"","768","should render a create user form","CreateUserDialog","Tue Mar 31 18:56:26 UTC 2026","passed","Tue Mar 31 18:56:27 UTC 2026","","","",""
"","8","should render when search string is not found in the text","HighlightedText","Tue Mar 31 18:59:32 UTC 2026","passed","Tue Mar 31 18:59:32 UTC 2026","","","",""
"","102","does not trigger search for fewer than 3 characters","SearchBar","Tue Mar 31 19:00:03 UTC 2026","passed","Tue Mar 31 19:00:03 UTC 2026","","","",""
"","342","navigates to rule details when clicking a rule row","RulesAccordion","Tue Mar 31 18:58:26 UTC 2026","passed","Tue Mar 31 18:58:26 UTC 2026","","","",""
